Aisles,Product,amountBought
"canned meat seafood","Snack on the Run! Chicken Salad With Crackers",678
"canned meat seafood","Tuna, Wild Albacore",650
"canned meat seafood","Wild Alaska Red Salmon",637
"canned meat seafood","Premium Wild Pink Salmon",635
"canned meat seafood","Albacore Chunk White In Water Tuna",630
"canned meat seafood","Hickory Smoked Tuna Creations",627
"canned meat seafood","Premium Chunk Light Tuna in Water",603
"canned meat seafood","Solid Albacore Tuna in Water",603
"canned meat seafood","Solid White Albacore",586
"canned meat seafood","Sardines With Lemon Packed In Olive Oil",572
"canned meat seafood","Premium Select Wild Fancy White Crabmeat",572
"canned meat seafood","Flat Anchovies in Olive Oil",554
"canned meat seafood","Roadhouse with Bean Chili",529
"canned meat seafood","Echo Caviar",523
"canned meat seafood","Premium White Chunk In Water Chicken Breast",522
"canned meat seafood","Wild Pink Salmon, No Salt Added",512
"canned meat seafood","Chunk Light Yellowfin",487
"canned meat seafood","White Crab Meat",486
"canned meat seafood","Selects Very Low Sodium Chunk White Albacore Tuna in Water",465
"canned meat seafood","In Olive Oil Tin Overwrap Sardines",465
"canned meat seafood","Fancy Whole Smoked Oysters in Cottonseed Oil",463
"canned meat seafood","In Oil Lightly Smoked Sardines",461
"canned meat seafood","Anchovies In Olive Oil",460
"canned meat seafood","Colossal Smoked Oysters",439
"canned meat seafood","Bonito del Norte in Olive Oil",438
"canned meat seafood","Skinless & Boneless Sardines",434
"canned meat seafood","Fancy Smoked Oysters",429
"canned meat seafood","Prime Fillet Tonno in Olive Oil Tuna",425
"canned meat seafood","Tuna Creations Hot Buffalo Style",413
"canned meat seafood","In Water Sardines",402
"canned meat seafood","Canned Spam With Real Bacon",401
"canned meat seafood","Wild Herring in Wine Sauce",398
"canned meat seafood","Whole Baby Clams",396
"canned meat seafood","Solid Albacore Tuna in Water with No Salt Added",392
"canned meat seafood","Wild Herring Fillets Seasoned with Cracked Pepper",388
"canned meat seafood","Charlie's Lunch Kit Chunk Light Tuna Salad",387
"canned meat seafood","Premium Select Tiny Shrimp",385
"canned meat seafood","Lump Crab Meat",383
"canned meat seafood","One Layer Mediterranean Style Sardines",366
"canned meat seafood","Tuna Fillets In Garlic Olive Oil",362
"canned meat seafood","Light Tongol Tuna In Spring Water",362
"canned meat seafood","Black Lumpfish Caviar",353
"canned meat seafood","Octopus in Olive Oil",350
"canned meat seafood","Sardines in Water",343
"canned meat seafood","Wild Chub Mackerel in Piripiri Sauce",329
"canned meat seafood","Spicy Thai Chili Seasoned Tuna Medley",322
"canned meat seafood","Natural Yellowfin Tuna Single Cook In Spring Water",315
"canned meat seafood","Wild Caught in Extra Virgin Olive Oil Sardines",314
"canned meat seafood","Sardines In Mustard & Dill Sauce",314
"canned meat seafood","Portuguese Sardines In Spring Water",310
"canned meat seafood","Tuna Fillets with Garlic in Olive Oil",305
"canned meat seafood","Kipper Snack",299
"canned meat seafood","Anchovies, in Olive Oil, Fillets",294
"canned meat seafood","Imported Sardines In Pure Olive Oil",291
"canned meat seafood","Lemon & Pepper Seasoned Tuna",285
"canned meat seafood","Atlantic Skinless & Boneless Prime Fillet Salmon",280
"canned meat seafood","Albacore Premium White In Water Tuna",269
"canned meat seafood","Bonito Del Norte En Aceita De Oliva",269
"canned meat seafood","Sardines in Pure Spring Water",268
"canned meat seafood","Boneless Herring Fillets Kippered Seafood Snacks",264
"canned meat seafood","Smoked Oysters",256
"canned meat seafood","In Oil Sardines",249
"canned meat seafood","Original Deli-Style Tuna Salad Kit",239
"canned meat seafood","Kipper Snacks Naturally Smoked",236
"canned meat seafood","Solid White Albacore in Vegetable Oil Tuna",234
"canned meat seafood","White Meat Chicken Spread",232
"canned meat seafood","Chunk Light in Water  Tuna",224
"canned meat seafood","No Salt Sockeye Salmon",218
"canned meat seafood","Solid White in Water Albacore Tuna",204
"canned meat seafood","Albacore Solid White in Oil Tuna",202
"canned meat seafood","Albacore Chunk White Tuna in Water",200
"canned meat seafood","Albacore Solid White Tuna",199
"canned meat seafood","Premium Chicken Breast In Water With Rib Meat",196
"canned meat seafood","No Drain Chunk Light in Water Tuna",195
"canned meat seafood","Medium Smoked Oysters",192
"canned meat seafood","Teriyaki Canned Meat",192
"canned meat seafood","Solid Tuna Fillet In Spring Water",187
"canned meat seafood","Breast White Premium Chunk In Water Chicken Breast",179
"canned meat seafood","Chunk Style Pink Salmon Skinless Boneless",174
"canned meat seafood","Solid White Albacore Tuna With Salt In Pouch",173
"canned meat seafood","Bowfin Caviar",164
"canned meat seafood","Fancy Crab Meat with Leg Meat",164
"canned meat seafood","95% Fat Free Dried Beef Ground, Formed, & Sliced",161
"canned meat seafood","In Louisiana Hot Sauce Sardines",160
"canned meat seafood","Sardines, in Tomato Sauce",155
"canned meat seafood","Albacore Tuna in Water Lunch To-Go Mix Your Own Kit",153
"canned meat seafood","Single Serve Chunk Light Tuna In Sunflower Oil",153
"canned meat seafood","Roast Beef With Gravy",149
"canned meat seafood","Tuna Belly In Ventresca Tin",148
"canned meat seafood","Chunk Light in Oil Tuna",146
"canned meat seafood","Premium White Chicken Breast Chunks",142
"canned meat seafood","Rolled Fillets of Anchovies with Capers In Pure Olive Oil",140
"canned meat seafood","Potted Meat Chicken & Pork",130
"canned meat seafood","Salmon Creations Lemon Dill Salmon",128
"canned meat seafood","Albacore White in Water Tuna",122
"canned meat seafood",Tuna,119
"canned meat seafood","Pure All Natural Maine Lobster Juice",117
"canned meat seafood","Chub Mackerel",116
"canned meat seafood","Golden Smoked Filets of Trout",116
"canned meat seafood","Chunk Light In Water",116
"canned meat seafood","Petite Smoked Oysters",113
"canned meat seafood","Herring In Real Sour Cream",112
"canned meat seafood","Chicken a la King Sauce",112
"canned meat seafood","100% Natural White & Dark Chicken In Water",108
"canned meat seafood","Fancy White Crab Meat",107
"canned meat seafood","Chunk White in Water To Go Tuna Cups",98
"canned meat seafood","Solid White Albacore in Water Tuna",97
"canned meat seafood","Jumbo Lump Crab Meat",96
"canned meat seafood","Solid White Tuna",92
"canned meat seafood","Sardines in Extra Virgin Olive Oil with Spicy Cracked Pepper",83
"canned meat seafood","Premium Smoked Oysters",80
"canned meat seafood","Italian Sauce White Clam Sauce",77
"canned meat seafood","Sardines In Soybean Oil",77
"canned meat seafood","Premium Crab Meat",75
"canned meat seafood","Tuna In Olive Oil",75
"canned meat seafood","Tuna Fillets, with Capers and Garlic in Olive Oil",75
"canned meat seafood","Skinless & Boneless Sardines In Water",72
"canned meat seafood","Chunk Light in Water To Go Tuna Cups",70
"canned meat seafood","Luncheon Meat",69
"canned meat seafood","Sliced Dried Beef",68
"canned meat seafood","Chunk Light in Sunflower Oil Tuna",66
"canned meat seafood","Sardines In Tomato Sauce",66
"canned meat seafood","Clams Minced",66
"canned meat seafood","Imported Italian Solid Light Tuna In Pure Olive Oil",64
"canned meat seafood","Sweet Gefilte Fish In Jelled Broth",63
"canned meat seafood","Lean Beef Chili with Beans",62
"canned meat seafood","Chunk White Albacore in Water",61
"canned meat seafood","Red Salmon",54
"canned meat seafood","Solid Tuna in Olive Oil",51
"canned meat seafood","Sardines In Mustard",50
"canned meat seafood","Salmon Creations Mango Chipotle Salmon",44
"canned meat seafood","Super Fresh Seared Ahi Tuna, Garlic Peppercorn Rub",44
"canned meat seafood","Gourmet Selects Thai Style Tuna Pouch",39
"canned meat seafood","Herring in Wine Sauce",37
"canned meat seafood","Seasoned Lemon & Pepper Sensations Tuna Medley",33
"canned meat seafood","Baby Clams",28
"canned meat seafood","Premium Alaskan Pacific Smoked Salmon",24
"canned meat seafood","Hearts of Palm, Sliced",18
"canned meat seafood","Anchovies with Garlic and Parsley in Olive Oil",16
"canned meat seafood","Red Salmon Caviar",15
"canned meat seafood","Premium Chunk White Chicken",14
"canned meat seafood","Anchovies with Capers in Olive Oil",10
