Department,Product,amountBought
snacks,"Original Black Box Tablewater Cracker",74152
snacks,"Organic Wheat Square Crackers",73687
snacks,"Multigrain Tortilla Chips",73281
snacks,"Organic Chocolate Chip Chewy Granola Bars",72872
snacks,"Corn Chips",71848
snacks,"Thin & Light Tortilla Chips",71263
snacks,"Thick & Crispy Tortilla Chips",71160
snacks,"White Cheddar Popcorn",70259
snacks,"Scoops! Tortilla Chips",70155
snacks,"Dried Sweetened Cranberries",70099
snacks,"Roasted Salted Cashews",69912
snacks,"Organic White Cheddar Popcorn",68548
snacks,"Saltine Crackers",68461
snacks,"Gluten Free Peanut Butter Dark Chocolate Chewy With a Crunch Granola Bars",68048
snacks,"Crackers Harvest Whole Wheat",67480
snacks,"Mixed Fruit Fruit Snacks",67300
snacks,"Sour Cream & Onion Potato Chips",65918
snacks,"Salt & Pepper Krinkle Chips",63785
snacks,"Jalapeno Potato Chips",62873
snacks,"Blueberry Muffin Bar",60249
snacks,"Organic Stoneground Wheat Crackers",60070
snacks,"Fig Newmans Fruit Filled Cookies",59837
snacks,"Plantain Chips",58923
snacks,"Iced Oatmeal Cookie Kid Z Bar",58664
snacks,"Cherry Pie Fruit & Nut Bar",58456
snacks,"Original Restaurant Style Tortilla Chips",58280
snacks,"Organic Cheddar Snack Mix",56156
snacks,"Multigrain Pita Chips",53719
snacks,"Original Fresh Stack Crackers",53013
snacks,"Dark with 70% Cacao Content Organic Chocolate Bar",52887
snacks,"Pitted Dates",52875
snacks,"Blue Chips Corn Tortilla Chips",52495
snacks,"Everything Deli Style Pretzel Crisps Crackers",52487
snacks,"Barbecue Potato Chips",51877
snacks,"Organic 85% Cacao Dark Chocolate Bar",51422
snacks,"Organic Mini Sandwich Crackers Cheddar Cheese",51194
snacks,"6 OZ LA PANZANELLA CROSTINI ORIGINAL CRACKERS",50763
snacks,"Chopped Pecans",50548
snacks,"Gluten Free Pretzel Sticks",50030
snacks,"Coconut Cream Pie",49769
snacks,"Peanut Butter Cookie",49021
snacks,"Organic Bunny Fruit Tropical Treat Fruit Snacks",48453
snacks,"Original Wheat Thins",48030
snacks,"Trail Mix",47906
snacks,"Organic Apple Slices",47487
snacks,"Oreo Chocolate Sandwich Cookies",46939
snacks,"Classic Mix Variety",46774
snacks,"Cheddar Snack Crackers Cheddar Bunnies",46635
snacks,"Organic Milk Chocolate Peanut Butter Cups",46392
snacks,"Goldfish Cheddar Baked Snack Crackers Multi Packs",46343
snacks,"Organic Apple Banana GoGo Squeez",46035
snacks,"Premium Original Saltine Crackers",45871
snacks,"Bar, Toffee & Almonds in Milk Chocolate",45740
snacks,"Classic Potato Chips",45646
snacks,"Chocolate Peanut Butter",45390
snacks,"Coconut Chia Bar",45357
snacks,"Honey Maid Graham Crackers",45348
snacks,"Organic Deep Dark Sea Salt Chocolate",45323
snacks,"Organic Lightly Salted Sea Salt Thin & Crispy Restaurant Style Tortilla Chips",44811
snacks,"Organic Classic Rich Crackers",44743
snacks,"Cheese Puffs",44570
snacks,"Hint of Lime Flavored Tortilla Chips",44167
snacks,Crackers,44156
snacks,"Tortilla Chips, Clasico, Jalapeno Lime",44134
snacks,"Organic Snack Mix Bunnies Snack Mix, Organic",43607
snacks,"Crunchy Peanut Butter Energy Bar",43438
snacks,"Classic Round Crackers",43231
snacks,"Sea Salt Made With Organic Grain Rice Chips",43173
snacks,"Pitted Prunes",43014
snacks,"Crunchy Oats N' Honey Granola Bars",42835
snacks,"Lemon Fruit & Nut Food Bar",42712
snacks,"Organic Simply Naked Pita Chips",42377
snacks,"Dark Chocolate Nuts & Sea Salt Bars",42320
snacks,"Newman O's Creme Filled Chocolate Cookies",42065
snacks,"Original Baked Whole Grain Wheat Crackers",42042
snacks,"Organic Cheddar Bunnies",41807
snacks,"Peanut Butter Bar",41726
snacks,"Organic Bagged Mini Dark Peanut Butter",41704
snacks,"Crispy Cheddar Crackers",41368
snacks,"Organic Fuji Red Apple Chips",40858
snacks,"Organic Brown Rice Cake Salt-Free",40815
snacks,"Cheese Square Crackers",40428
snacks,"Whole Grain Cheddar Baked Snack Crackers",40313
snacks,"Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars",40224
snacks,"Crunchy Oats 'n Honey Granola Bars",40198
snacks,"Baked Caesar Snapea Crisps",40141
snacks,"Herb Crackers",40076
snacks,"Whole Grain White Corn Salted Tortilla Chips",40068
snacks,"Baked Rice and Corn Puffs, Aged White Cheddar",40035
snacks,"Chocolate Sea Salt",39728
snacks,"Organic Golden Round Crackers",39314
snacks,"Strawberry Flavored Organic Z Fruit Rope",39163
snacks,"Super Seed Crispy Crackers",39130
snacks,"Gluten Free Pretzel Twists",39030
snacks,"Honey Graham Sticks",38963
snacks,"White Chocolate Macadamia Nut Energy Bar",38941
snacks,"Sea Salt Roasted Seaweed",38747
snacks,"Pita Chips, Simply Naked, Party Size",38474
snacks,"Toasted Coconut Chips Original Recipe",37839
snacks,"Original Gluten Free Crackers",37733
snacks,"Harvest Cheddar Multigrain Chips",37614
snacks,"Caramel Almond and Sea Salt Nut Bar",37602
snacks,"Fudge Mint Cookies",37406
snacks,"Corn Puffs with Aged White Cheddar (Lunch Packs)",37368
snacks,"Roasted Salted Peanuts",37273
snacks,"Wheat Thins Reduced Fat Crackers",37257
snacks,"Whole Wheat Crackers",37254
snacks,"Chocolate Chip",36742
snacks,"Original Potato Chips",36686
snacks,"Cookies, Chocolate Chip Walnut",36613
snacks,"Rosemary Mini Croccantini",36284
snacks,"Gluten Free Lemonzest Nutrition bar",35760
snacks,"Pretzel Rods",35533
snacks,"Cheese Puffs Original",35238
snacks,"Chocolate Chip Cookie",35222
snacks,"Restaurant Style Organic Chia & Quinoa Tortilla Chips",35218
snacks,"Annie Peely Fruit 4.5 Z",35159
snacks,"Organic Sea Salt Potato Chips",34987
snacks,"Pretzel Sticks",34981
snacks,"Gluten-Free Red Hot Blues Made with Organic Blue  Corn Tortilla Chips",34466
snacks,"Aged White Cheddar Gluten-Free Baked Rice And Corn Puffs",34120
snacks,"Peanut Butter Dark Chocolate + Protein Bar",34025
snacks,"Multi-Seed Original Crackers",33893
snacks,"Cheddar Cheese Nut Thins Cracker Snacks",33599
snacks,"Plus Cranberry Almond + Antioxidants with Macadamia Nuts Bar",33333
snacks,"Organic Freeze Dried Strawberries",33168
snacks,"Chocolate Brownie Energy Bar",33044
snacks,"Extra Fancy Unsalted Mixed Nuts",32910
snacks,"Krinkle Cut Sea Salt Potato Chips",32598
snacks,"Mini Chocolate Chunk Cookies",32365
snacks,"Lightly Salted Rice Cakes",32133
snacks,"Sesame Whole Wheat Crackers",32074
snacks,"Original Beef Jerky",32020
snacks,"Honey Bunny Grahams",31980
snacks,"Organic Z  Mixed Berry Fruit Rope",31734
snacks,"Pirate's Booty Aged White Cheddar Baked Rice and Corn Puffs",31638
snacks,"Original Baked Snack Crackers",31553
snacks,"Gluten Free Covered Pretzels Yogurt",31496
snacks,"Salted Peanut Butter Filled Pretzels",31445
snacks,"Nacho Cheese Tortilla Chips",31428
snacks,"Tortilla Chips, Mexican Kitchen Style, Salted",31339
snacks,"Gluten Free Mini Pretzels",31233
snacks,"Organic Sweetened Cranberries",31188
snacks,"Single Serve Crispy Wheat Crackers",31061
snacks,"Double Stuf Oreo Sandwich Cookies",30909
snacks,"Sesame Roasted Seaweed Snacks",30846
snacks,"of Hanover 100 Calorie Pretzels Mini",30610
snacks,"Acai Berry Chia Bar",30441
snacks,"Marcona Almonds",30416
snacks,"Smartfood White Cheddar Cheese Popcorn",30334
snacks,"Organic Vanilla Chip Chewy Granola",30221
snacks,"Coconut  Chocolate Bar",29877
snacks,"Mediterranean Vegetable Chips",29853
snacks,"Original Chocolate Chip Cookies",29786
snacks,"Honey Dijon Potato Chips",29760
snacks,"Vegan Aged White Cheddar Flavor Puffs",29664
snacks,"Cherries & Almonds in Dark Chocolate, 55% Cocoa",29663
snacks,"Orange Peel In Dark Chocolate Bar",29152
snacks,"Whole Chia Seeds",29109
snacks,"Toffee & Sea Salt Milk Chocolate Bar",29075
snacks,"Peanut Butter & Jelly Fruit & Nut Food Bar",28729
snacks,"Gluten Free Multi Seed Rice Thin Crackers",28694
snacks,Chives,28603
snacks,"Lightly Sweet Popcorn",28502
snacks,"70% Dark Chocolate Salted Almond Bar",28380
snacks,"Boomchickapop Sweet & Salty Kettle Corn",28360
snacks,"Brownie Crunch High Protein Bar",28284
snacks,"Rainbow Crisps Fig And Olive Crackers",28273
snacks,"Whole Wheat Bunnies Baked Snack Crackers",28241
snacks,"Organic Cinnamon Graham Crackers",28217
snacks,"Baked Snack Crackers Original",28109
snacks,"Thin Stackers Brown Rice Lightly Salted",28099
snacks,"Organic  Dried & Unsulfured Orchard Select Apricots",27856
snacks,"Organic Quinoa Dark Chocolate Bar",27794
snacks,"Almond Butter",27748
snacks,"Organic Cinnamon Apple Chips",27543
snacks,"Yogurt Pretzels",27530
snacks,"Nutz Over Chocolate",27309
snacks,"Barbeque Potato Chips",27038
snacks,"Organic Popcorn",26813
snacks,"Snacks Mango",26631
snacks,"Organic Honey Graham Crackers",26615
snacks,"Whole Grain Cheddar Baked Goldfish Crackers",26580
snacks,"Corn Tortilla Chips",26032
snacks,"Peanut Butter Chocolate Chip Macrobar",25956
snacks,"TLC Cherry Dark Chocolate Chewy Granola",25832
snacks,"S'mores Luna Bar",25663
snacks,"High Protein Bar Chunky Peanut Butter",25643
snacks,Popcorn,25623
snacks,"Whole Wheat Cookies Dark Chocolate",25506
snacks,"Lightly Salted Kettle Potato Chips - Sea Salt",25294
snacks,"Chocolate Coconut Chew Flavored Bar",25245
snacks,"Mini Peanut Butter Sandwich Crackers",25222
snacks,"Real Sweet Potato Vegetable Chips",25211
snacks,"Original Wheat Thins Crackers",25006
snacks,"Sea Salt Baked Potato Chips",24974
snacks,"Dried Mangoes",24776
snacks,"Organic Bagged Mini Milk Peanut Butter",24730
snacks,"Blueberry Crisp Energy Bar",24534
snacks,"Annie's Bunny Fruit Snacks Variety",24507
snacks,"Pecan Nut & Rice Cracker Snacks",24348
snacks,"Hemp Hearts Raw Shelled Hemp Seeds",24306
snacks,"Double Chocolate Chip Cookies",24268
snacks,"Parmesan Garlic Pita Chips",24227
snacks,"Pretzel Sticks, Gluten Free",24219
snacks,"Raspberries Dark Chocolate Bar",24023
snacks,"Tortilla Strips Restaurant Style",23928
snacks,"Chocolate Whole Grain Graham Snacks Bunny Grahams",23747
snacks,"White Cheddar Snack Crackers Cheddar Bunnies",23725
snacks,"Chocolate Peppermint Stick Bar",23544
snacks,"Peanut Butter Egg White Protein Bar",23412
snacks,"Chewy Granola Bars Variety Pack",23387
snacks,"Dark Blackout Organic Chocolate",23179
snacks,"Crackers Bunny Graham Friends Snack Packs",23167
snacks,"Traditional Snack Mix",23004
snacks,"Chewy 25% Low Sugar Chocolate Chip Granola",22985
snacks,"Mini Pretzels",22822
snacks,"Oyster Crackers",22803
snacks,"Original 7 Grain Crackers",22768
snacks,"Tortilla Chips, Corn, Red Hot Blues",22740
snacks,"Organic Thompson Raisins",22578
snacks,"Roasted Salted Almonds",22509
snacks,"Oatmeal Raisin Walnut Energy Bar",22399
snacks,"Organic Mango Slices",22239
snacks,"Ginger Snap Cookies",22195
snacks,"Blueberry Blaze Trail Mix",22175
snacks,"Dry Roasted Lightly Salted Peanuts",22046
snacks,"Krinkle Cut Salt & Fresh Ground Pepper Potato Chips",21881
snacks,"Almond & Apricot Bar",21732
snacks,"Genuine Chocolate Flavor Syrup",21680
snacks,"Nacho Cheese Chips",21666
snacks,"Cheddar Puffs",21648
snacks,"Salted Caramel Lean Protein & Fiber Bar",21537
snacks,"Vanilla Sandwich Creme Cookies",21531
snacks,"Milk Chocolate Almonds",21491
snacks,"Organic Pitted Prunes",21444
snacks,"Banana Bread Fruit & Nut Bar",21426
snacks,"Thin And Crispy Corn Tortilla Chips",21354
snacks,"Triscuit Baked Whole Grain Wheat Rosemary & Olive Oil",21340
snacks,"Friends Honey, Chocolate & Chocolate Chip Bunny Grahams Whole Grain Snacks",21327
snacks,"Chocolate Mint Builder's Bar",21236
snacks,"Original Potato Crisps",21214
snacks,"Cheez-It Cheddar Cracker",21214
snacks,"Whole Natural Value Pack Almonds",21192
snacks,"Rice Krispies Treats Original Crispy Marshmallow Squares",21159
snacks,"Multi Grain Crispbread",21149
snacks,"Almond Snack Crackers",21137
snacks,"Chewy Granola Bar Chocolate Chip Granola",21083
snacks,Almonds,21076
snacks,"Pecan Pie Fruit & Nut Food Bar",21066
snacks,"Garden Salsa Multigrain Chips",21029
snacks,"Organic  Sweet & Salty Peanut Pretzel Granola Bars",21020
snacks,"Nilla Wafers",20741
snacks,"Original Black Bean with Sea Salt Bean Chips",20737
snacks,"Kettle Cooked Sea Salt & Vinegar Potato Chips",20736
snacks,"Coconut Chocolate Chip",20716
snacks,"Bite Size Tortilla Chips",20532
snacks,"Snack Size Vanilla Yogurt Raisins",20505
snacks,"Lightly Salted Brown Rice Cakes",20495
snacks,"Original Rice Krispies Treats",20420
snacks,"Organic Dried Granny Apple Chips",20242
snacks,"Original Tortilla Strips",20190
snacks,"Crackers, Crispy, Cheddar",20051
snacks,"Sweet & Salty Kettlecorn",19947
snacks,"Oh My Yog! Organic Wild Quebec Blueberry Cream Top Yogurt & Fruit",19939
snacks,"New York Cheddar Potato Chips",19836
snacks,"Little Bites Chocolate Chip Muffins",19748
snacks,"Natural California Raisins",19710
snacks,"Cool Mint Chocolate",19688
snacks,"Maple Glazed Pecan & Sea Salt Bar",19668
snacks,"Pita Chips, Simply Naked",19654
snacks,"Dried Mangos",19638
snacks,"Pretzel In Milk Chocolate Bar",19614
snacks,"Organic Gluten Free Sea Salt by the Seashore Multigrain Tortilla Chips",19563
snacks,"Builder's Chocolate Peanut Butter Bar",19501
snacks,"Kale Krunch The Original Quite Cheezy",19461
snacks,"Rice Thins Brown Rice Snack Crackers",19435
snacks,"Potato Chips Sweet Potato",19402
snacks,"Sesame Blues Corn Tortilla Chips",19339
snacks,"Pomegranate Blueberry Pistachio Plus Antioxidants Fruit & Nut Bar",19309
snacks,"Baked White Cheddar Cheese Puffs",19309
snacks,"Roasted & Salted Shelled Pistachios",19068
snacks,"Parmesan Cheese Crisps",19047
snacks,"Krinkle Cut Classic Barbecue Potato Chips",19010
snacks,"Yellow Tortilla Chips",18930
snacks,"Natural California Raisins Mini Snack Boxes",18799
snacks,"Chocolate Chip Cookie Dough Bar",18796
snacks,"Organic Mini Cheddar Cheese Crackers",18768
snacks,"Rice and Corn Puffs, Baked, Veggie",18683
snacks,"Dark Chocolate Chips",18489
snacks,"Popped Dark Chocolate with Sea Salt Granola Bar",18419
snacks,"Peppered Turkey Jerky",18394
snacks,"Pub Mix",18337
snacks,"Dark Chocolate With Sea Salt & Almonds",18296
snacks,"Chocolate Almond & Sea Salt with Chia Granola Bars",18241
snacks,"Sweet & Salty Nut Granola Bars Peanut",18140
snacks,"Pita Crisps Simply Naked",18084
snacks,"Vegetable Chips, Taro, Sea Salt",18072
snacks,"Oven Baked Cheddar & Sour Cream Potato Crisps",18052
snacks,"Apple & Cherry Fruit Bar",17978
snacks,"Organic Himalayan Pink Popcorn",17965
snacks,"Sweet & Salty Nut Almond Granola Bars",17933
snacks,"Organic Vitality Snack Chia Squeeze Blackberry Bliss",17897
snacks,"Real Cheddar Baked Cheese Puffs",17887
snacks,"Apple + Blueberry Fruit Bar",17713
snacks,"Dark Chocolate Pumpkin Seed Bark",17683
snacks,"Simply Naked Pita Chips",17601
snacks,"Fruit & Nut Bar Blueberry Vanilla & Cashew",17504
snacks,"Organic Pine Nuts",17490
snacks,"Gin Gins Original Chewy Ginger Candy",17456
snacks,"Cheez-It Baked Snack Crackers",17436
snacks,"Dark Chocolate Mint Snacking Chocolate",17360
snacks,"Organic Sweet Potato Multigrain Tortilla Chips",17328
snacks,"Shelled Pistachios",17302
snacks,"Aged White Cheddar Popcorn",17288
snacks,Jalapeno,17228
snacks,"Chocolate Strong Dark",17220
snacks,"Tostitos  Scoops",17208
snacks,"Original Club Crackers",17174
snacks,"Bean & Rice Chips Nacho",17169
snacks,"Aged White Cheddar Puffs Cheese Snacks",17164
snacks,"Truffle Popcorn",17109
snacks,"Organic Cheddar Squares",17061
snacks,"Oatmeal Raisin Cookies",17013
snacks,"34% Cacao Milk Chocolate Bar",17008
snacks,"1 Apple + 1 Pear Fruit Bar",16943
snacks,"Raincoast Crisps Cranberry And Hazelnut Crackers",16893
snacks,"Milano Double Chocolate Cookies",16892
snacks,"Organic Spelt Pretzels",16867
snacks,"Clasico Nacho Chipotle Tortilla Chips",16861
snacks,"Sourdough Hard Pretzels Fat Free",16819
snacks,"Vegan Aged White Cheddar  Popcorn",16782
snacks,"Cashew Cookie",16682
snacks,"Baked Whole Grain Wheat Cracked Pepper & Olive Oil Crackers",16640
snacks,"Vegan Cheddar Flavor Squares",16640
snacks,"Chocolate Dipped Coconut",16625
snacks,"Real Vegetable Chips, Sweets & Beets",16551
snacks,"Pure Butter Shortbread",16528
snacks,"No Salt Added Gluten-Free Blue Chips Made with Organic Blue Corn",16414
snacks,"Organic Turkish Figs",16390
snacks,"Dry Roasted Peanuts",16195
snacks,"Cinnamon Toast Organic Rice Cakes",16109
snacks,"Crunchy Chickpeas Falafel",16096
snacks,"Original Craisins",16052
snacks,"Triscuit Original Baked Whole Grain Wheat Crackers",16034
snacks,"Peanut Butter Dark Chocolate Protein Chewy Bars",15976
snacks,"Dark Chocolate with 88% Cocoa",15946
snacks,"Peanut Toffee Buzz Energy Bar",15945
snacks,"Milk Chocolate Candy Bars",15923
snacks,"Blue Corn Tortilla Chips",15816
snacks,"Rosemary Raisin Raincoast Crisps",15800
snacks,"Organic Sunflower Butter Chocolate Macrobar",15784
snacks,"Aged White Cheddar Baked Rice And Corn Puffs",15714
snacks,"Apple & Apricot Fruit Bar",15637
snacks,"Uncured Cracked Pepper Beef",15512
snacks,"Hickory Honey Barbeque Baked Potato Chips",15456
snacks,"Multi-Grain Sea Salt Crackers",15385
snacks,"Crystallized Ginger In Dark Chocolate  Bar",15375
snacks,"Blueberry Pecan Plus Fiber Fruit & Nut Bar",15280
snacks,"High Protein Pretzels",15216
snacks,"Organic Protein Chewy Peanut Butter Chocolate Chip Granola Bars",15140
snacks,"Chocolate Peanut Butter Protein Bar",15045
snacks,"Salty Date Raincoast Crisps",15018
snacks,"Milk Chocolate Bar",15013
snacks,"Carob Chip",15012
snacks,"Dried Cranberries",15008
snacks,"70% Dark Chocolate Bar",14947
snacks,"Organic Chewy Chocolate Banana Bites",14929
snacks,"Organic Really Peely Bendy Berry Fruit Tape",14917
snacks,"Summer Strawberry Fruit Strip",14912
snacks,"White Cheddar Baked Snack Crackers",14869
snacks,"Milk Chocolate Covered Raisins",14861
snacks,"Berries 'n Cherries Fruit Snacks",14840
snacks,"Mixed Nuts",14781
snacks,"Raw Almonds",14780
snacks,"Gluten-Free Smart Puffs Real Wisconsin Cheddar Baked Cheese Puffs",14768
snacks,"Organic Gluten Free Dude Ranch Multigrain Snack Chips",14736
snacks,"Almond Flour Fine Ground Sea Salt Crackers",14721
snacks,"Honey Mustard and Onion Pretzels Pieces",14701
snacks,"Variety Snack Pack",14686
snacks,"Honey Almond Flax Chewy Granola Bars",14673
snacks,"Tortilla Chips with Salt",14640
snacks,"Coffee Chocolate Bar",14634
snacks,"Almond Coconut Bar, Organic",14616
snacks,"Cheese Curls",14543
snacks,"Annie'sÂ® Homegrown Gluten Free Double Chocolate Chip Granola",14519
snacks,"Crunch Granola Bar Chocolate Chip",14437
snacks,"Newman O's Creme Filled Mint Chocolate Cookies",14373
snacks,"Original Baked Cheese Puffs",14337
snacks,"Sweet Rejuvenation Cashew Butter Macrobar",14319
snacks,"Peanut Butter Protein Replenishment Macrobar",14258
snacks,"Sea Salt & Pepper Popcorn",14231
snacks,"Santa Fe Barbecue Rice Chips MWO Rice Chips",14216
snacks,"Dark Brown Butter Organic Chocolate",14214
snacks,"Dark Chocolate Cinnamon Pecan Bar",14175
snacks,"Blueberry Protein Bar",14165
snacks,"Sour Cream & Onion Flavored Potato Crisps",14125
snacks,"Brown Rice Snaps Black Sesame",14109
snacks,"Sweets Medley Sea Salt Sweet Potato Chips",14099
snacks,"Organic Mint Dark Chocolate Bar",14051
snacks,"Crunchy Peanut Butter Builder's Bar",14042
snacks,"Dark Chocolate Coconut Almond Bark",14013
snacks,"Protein Bar, High, White Chocolate",14012
snacks,"Peanut Butter Creme Cookies",13986
snacks,"White Corn Tortilla Chips",13943
snacks,"Gluten Free Fudge Covered Pretzels",13921
snacks,"Rice Thin Sesame Seed Gluten Free Crackers",13919
snacks,"Reduced Fat Original Baked Snack Crackers",13909
snacks,"Organic Chocolate Chip Granola Bars",13865
snacks,"Yogurt Covered Pretzels",13859
snacks,"Baked Crunchy Cheese Flavored Snacks",13836
snacks,"Multi-Seeds Cracker",13834
snacks,"Chips Ahoy! Chewy Cookies",13827
snacks,"100 Calorie Pretzels Packs",13810
snacks,"Dark Chocolate Chip Chococonut Chewy Granola Bars",13807
snacks,"Original Whole Grain Chips",13782
snacks,"Puffs Simply White Cheddar Cheese Flavored Snacks",13744
snacks,"Organic Animal Crackers",13705
snacks,"Organic Restaurant Style  Sea Salt & Lime Tortilla Chips",13634
snacks,"Vegan Oatmeal Chocolate Chip Cookies",13628
snacks,"Organic Corn Thins, Original",13586
snacks,"Wavy Original Potato Chips",13577
snacks,"Nuts & Spices, Dark Chocolate Mocha Almond",13564
snacks,"Gluten Free Chocolate Coated Wafers",13555
snacks,"Organic Classic Saltine Crackers",13518
snacks,"Table Water Crackers with Cracked Pepper",13390
snacks,"Baked Sea Salt & Vinegar Potato Chips",13380
snacks,"Goldfish Original Baked Snack Crackers",13309
snacks,"Goldfish Pretzel Baked Snack Crackers",13174
snacks,"Avocado Oil Himalayan Salt Chips",13121
snacks,"Dark Chocolate Sea Salt Caramels",13077
snacks,"Sea Salt Brown Rice Crackers",13072
snacks,"Lean Protein & Fiber Bar Chocolate Almond Brownie",13059
snacks,"Organic Pure 85% Dark Chocolate Bar",13016
snacks,"Yellow Corn Tortilla Chips",13016
snacks,"Light Sea Salt Plentils",12954
snacks,"Milano Mint Cookies",12940
snacks,"Goji Berries, Sun-Dried",12933
snacks,"Organic Bernie's Farm Fruit Snacks strawberry, raspberry, & orange",12889
snacks,"Montauk Soft Baked Milk Chocolate Cookies",12877
snacks,"Organic Multigrain Mild Green Mojo Tortilla Chips",12874
snacks,"Raw Chocolate Cacao Nibs",12871
snacks,"Organic Gluten Free Cranberry Crunch Bar",12830
snacks,"Protein Bar, Chocolate Pretzel",12800
snacks,"Original Crackers",12774
snacks,"Trail Mix Fruit & Nut Chewy Granola Bars",12769
snacks,"Honey Wheat Braided Twists",12727
snacks,"Original Turkey Jerky",12717
snacks,"Spearmint Sugar-Free Gum",12699
snacks,"Organics Gummy Bears",12699
snacks,"Dove Dark Chocolate Snowflake Promises",12691
snacks,"Organic Black Pepper",12680
snacks,"Dipps Chocolatey Covered Chocolate Chip Granola Bars",12643
snacks,"Organic Banana Chips",12631
snacks,"Organic Saltine Baked Cracker Classic Crackers",12600
snacks,"Pine Nuts",12572
snacks,"Excellence 70% Cocoa Smooth Dark Chocolate Bar",12558
snacks,"Biscoff Cookie",12509
snacks,"Cocoa & Vanilla Bunny Cookies Gluten Free Bunny Cookies Gluten Free",12499
snacks,"Uncured Bacon + Cranberry Bison Bar",12482
snacks,"Gluten Free Dream Cookies Chocolate Vanilla Creme",12447
snacks,"Dry Roasted Almonds",12407
snacks,"Barbeque Potato",12390
snacks,"Cool Ranch Tortilla Chips",12330
snacks,"Peppermint In Dark Chocolate Bar 55% Cocoa",12323
snacks,"Crunchy Peanut Butter Granola",12318
snacks,"Roasted & Salted Pistachios",12292
snacks,"Wheat Thins Original",12286
snacks,"Organic Brown Rice Snaps Unsalted Plain",12246
snacks,"Sea Salt Macadamias",12224
snacks,"Organic Chocolate Chip ZBar Kids Energy Snack",12192
snacks,"Lime & Sea Salt Tortilla Chips",12179
snacks,"Dark Coconut Toffee Organic Chocolate",12160
snacks,"Original Corn Chips",12151
snacks,"Organic Coconut Granola MacroBar",12146
snacks,"Gummy Bears",12094
snacks,"Cantina Thin & Crispy Tortilla Chips",12067
snacks,"Miniatures Candy Bars",12044
snacks,"Multigrain Flax Seeded Flatbread Crackers",12005
snacks,"Thin Stackers Brown Rice  Salt Free",11959
snacks,"Fruit & Nut Trail Mix Chewy Granola Bars",11914
snacks,"Fruit By the Foot Variety Pack",11905
snacks,"Teriyaki Beef Jerky",11897
snacks,"Organic Country Style Barbeque Potato Chips",11888
snacks,"Caramel Corn Rice Cakes",11873
snacks,"Wasabi Peas",11847
snacks,"Chocolate Macaroons",11792
snacks,"White with 30% Cacao Content Organic Chocolate",11757
snacks,"Lean Protein & Fiber Bar Chunky Chocolate Peanut",11718
snacks,"Popped Salted Caramel Granola Bars",11705
snacks,"Baked Whole Grain Reduced Fat Crackers",11701
snacks,"Little Bites Blueberry Muffin Pouches",11673
snacks,"Original Thins",11589
snacks,"Slivered Almonds",11524
snacks,"Flavor Blasted Xtra Cheddar Baked Goldfish Crackers",11514
snacks,"Chipotle Beef & Pork Realstick",11467
