Department,Product,amountBought
bakery,"Small Walnut Levain Bread",8448
bakery,"Whole Grain White Bread",8435
bakery,"Rustic Country White Sandwich Bread",8373
bakery,"Mini Chocolate Croissant",8217
bakery,"Sourdough Loaf",8129
bakery,"Oatmeal Chocolate Chip Bite-Lettes",8085
bakery,"Large Croissants",8021
bakery,"Wheat Hamburger Buns",7860
bakery,"Sandwich Potato Bread",7811
bakery,"Whole Grains Health Nut Bread",7749
bakery,"Butter Hamburger Buns",7737
bakery,"Multigrain Bread",7726
bakery,"Organic Whole Grain",7707
bakery,"Bread, Natural Pumpernickel",7706
bakery,"100% Whole Wheat Hamburger Buns",7664
bakery,"Classic Side Sliced Hot Dog Buns",7559
bakery,"Whole Grain Pita Bread",7544
bakery,"Herb Slab Bread",7469
bakery,"Brownberry Country Buttermilk Sandwich Bread",7455
bakery,"Wheat Hot Dog Rolls",7429
bakery,"Wheat Sandwich Bread",7354
bakery,"Gluten Free Wraps",7342
bakery,"Whole Grain White Hot Dog Buns",7312
bakery,"Bread Fampak Tortilla",7257
bakery,"Natural Health Nut 100% All Natural Bread",7252
bakery,"Sonoma Organic Wraps Multigrain Tortillas With Flax",7213
bakery,"Italian Bread",7167
bakery,"Seedlander Crispbreads",7162
bakery,"Whole Wheat Pre-Sliced Mini Bagels",7134
bakery,"Red Wax Gouda",7130
bakery,"Super Soft Flour Tortillas",7073
bakery,"Soft Taco Flour Tortillas",7013
bakery,"Roasted Garlic Loaf",6966
bakery,Bread,6962
bakery,"White Bread",6943
bakery,"Caramel Sea Salt Macaroons",6935
bakery,"Bread, Sliced, Extra Sourdough",6855
bakery,"Egg Challah Rolls",6846
bakery,"Soft Taco Tortillas",6844
bakery,"Sliced Halves Whole Wheat Pita Pockets",6829
bakery,"Mixed Berry English Tea Scones",6682
bakery,"Brioche Hamburger Buns",6679
bakery,"Italian Batard",6674
bakery,"Fiber Rich Wheat Tortillas Fajita Size",6655
bakery,"Country Potato Hamburger Buns",6650
bakery,"Select 100% Whole Wheat Sandwich Rolls",6642
bakery,"100% Whole Wheat 8 Hot Dog Rolls",6636
bakery,"Enriched Poppyseed Hot Dog Buns",6632
bakery,"Butter Buns Hotdog",6614
bakery,"Hearty Nine Grain Bread",6577
bakery,"Bakery Classics 100% Whole Wheat Hamburger Buns",6518
bakery,"Bread, Jewish Rye",6504
bakery,"Low Carb Whole Wheat Tortillas",6455
bakery,"Butter Croissant",6370
bakery,"Gluten free Sesame Bagels",6332
bakery,"Mr Pita Plain Pita Bread",6320
bakery,"Chocolate Miracle Tart",6277
bakery,"Gluten Free Plain Tortillas",6269
bakery,"Apple Pie",6268
bakery,"Classic Hot Dog Buns",6245
bakery,"Ciabatta Bread",6237
bakery,"Italian Pizza Crust Original 12oz",6232
bakery,"Whole Wheat Pita",6213
bakery,"Pumpkin Pie",6210
bakery,"100% Whole Wheat Flour Tortillas",6191
bakery,"Cinnamon Bread",6066
bakery,"Country White Sourdough Petite Loaf",6048
bakery,"All Natural Gluten Free Teff Wraps",6017
bakery,"Yellow Corn Extra Thin Tortillas",5959
bakery,"Premium Golden Seeded Hamburger Buns",5875
bakery,"Soft Rolls",5851
bakery,"Classic French White Bread",5838
bakery,"Wheat Organic Bread",5707
bakery,"Meyer Lemon Miracle Tart",5698
bakery,"Organic Pita Bread",5695
bakery,"Super Garlic Croutons",5695
bakery,"Artesano Style Bread",5670
bakery,"Top Sliced Hot Dog Buns",5655
bakery,"Francese Deli Rolls",5655
bakery,"Authentic French Chocolate Swirl Brioche",5646
bakery,"100% Whole Wheat Pita Bread",5587
bakery,"SARA LEE     15OZ PLAIN MINI BAGELS",5548
bakery,"Nut & Oat Bread",5518
bakery,"Rustic Sourdough Bread",5470
bakery,"Classic Hamburger Buns",5437
bakery,"Deluxe Bagels Onion",5432
bakery,"Golden White English Muffins",5398
bakery,"Brat & Sausage Rolls",5388
bakery,"French Rolls",5360
bakery,"Hand Made Style Flour Tortilla",5345
bakery,"Soft Honey Whole Wheat Bread",5200
bakery,Crepes,5157
bakery,"Francese Home Bake Rolls",5151
bakery,"Santa Cruz Sourdough",5133
bakery,"100% Whole Wheat Premium Hot Dog Buns",5132
bakery,"Carrot Cake Slice",5115
bakery,"Sweet Hamburger Buns",5052
bakery,"Organic Large Flour Tortillas 6 Count",5016
bakery,"Raspberry English Tea Scones",5016
bakery,"Brown Sugar Cinnamon Pre-Sliced Mini Bagels",4986
bakery,"Gluten Free White Bread",4953
bakery,"Cinnamon Swirl Bagels",4929
bakery,"The Big 16 Grain Sprouted Whole Grain Bread",4905
bakery,"Wheat Hot Dog Buns",4883
bakery,"Sprouted Burger Buns",4880
bakery,"Sprouted Whole Grain & Seed English Muffins",4879
bakery,"Onion Bagels, 6 Pre-Sliced,",4855
bakery,"Original Spelt Organic English Muffins",4846
bakery,"Flour Soft Taco Tortillas",4807
bakery,"White Enriched Bread",4768
bakery,"Double Chocolate Cake",4762
bakery,"Small Size Flour Tortillas",4758
bakery,"French Demi Baguette",4747
bakery,"Nine Grain Sourdough Bread",4743
bakery,"Kronos 6 Inch Handmade Pita Bread",4737
bakery,"Super Soft Yellow Corn Tortillas",4716
bakery,"Ezekel Prophet's Pocket Bread",4688
bakery,"Pretzel Slider Buns",4673
bakery,"Corn Tortillas Gluren Free",4652
bakery,"Fajita Flour Tortillas",4626
bakery,"100% Whole Wheat Cinnamon with Raisins",4566
bakery,"Sprouted Seven-Grain Bread",4542
bakery,"Mack's Flax Sprouted Whole Grain Bread",4533
bakery,"Paleo English Muffins",4506
bakery,"7 Grain Bread",4503
bakery,"Organic 14 Grain Bread",4487
bakery,Breadstick,4482
bakery,"Dutch Country Smooth Texture 100% Whole Wheat Bread",4451
bakery,"Multi-Grain English Muffins",4400
bakery,"Swirl Bread Cinnamon",4365
bakery,"Iced Lemon Pound Cake",4322
bakery,"Bagels Plain Presliced",4316
bakery,"Plain Sliced Bagels",4315
bakery,"Light Style Soft Wheat Bread",4300
bakery,"Squirrelly Sprouted Grain Bread",4283
bakery,"Multi-Grain Soft Taco",4251
bakery,"Wheat Bread",4229
bakery,"Gluten Free Vegan Chocolate Chip Cookie Dough Macaroons",4222
bakery,"Mini Butter Croissant",4215
bakery,"Farmhouse Oatmeal Hearty Sliced Bread",4214
bakery,"Sweet Mini Sub Rolls",4207
bakery,"Whole Grain White Sesame Seed Hamburger Buns",4174
bakery,"Whole Wheat Pita Bread Loaves",4173
bakery,"Petite French Baguette",4130
bakery,"Uncooked Corn Tortillas",4121
bakery,"Split Top White Bread",4116
bakery,"Paleo Bread Made with Coconut",4111
bakery,"Whole Wheat Flour Tortilla",4078
bakery,"Country French Bread",4062
bakery,"Cookie Tray",4052
bakery,"Bread, Healthy Multi-Grain",4052
bakery,"Organic Cinnamon Raisin English Muffins",4035
bakery,"Classic Burger Rolls 8 Count",4017
bakery,"Chocolate Croissant",4012
bakery,"Italian Sliced Bread",3998
bakery,"Bakery Classics Sliders Golden Potato Buns",3997
bakery,"Frosted Strawberry Toaster Pastries",3992
bakery,"Bread, Organic, Spelt Ancient Grain",3963
bakery,"Cinnamon Rolls",3920
bakery,"Spinach Mountain Bread",3891
bakery,"Organic White Hot Dog Buns",3878
bakery,"Oatnut Bread",3869
bakery,"Everything Bagel,kattle Boiled & Hearth Baked Slice",3862
bakery,"Chocolate Chip Muffins",3856
bakery,"45 Calories & Delight Wheat Bread",3818
bakery,"Burrito Size Flour Tortillas",3793
bakery,"Danish Variety Pack",3792
bakery,"Toaster Size Premium Plain Bagels",3786
bakery,"Cranberry Almond Chicken Salad",3780
bakery,"8"" Flour Tortillas De Harina",3772
bakery,"Raisin Bread",3759
bakery,Brioche,3756
bakery,"Mini Naan",3742
bakery,"Delightful Multi-Grain Bread",3729
bakery,"100% Whole Wheat with Honey Bread",3700
bakery,"Chocolate Chip Mini Muffins",3689
bakery,"Medium Flour Tortillas",3687
bakery,"Sourdough Dinner Rolls",3672
bakery,"Small Soft and Fluffy Flour Tortillas",3648
bakery,"Gluten Free Classic Sourdough",3627
bakery,"Whole Wheat Challah",3625
bakery,"Little Big Sprouted Grain Bread",3612
bakery,"Klassic 3 Seed Crispbreads",3590
bakery,"Whole Grain Oatmeal Bread",3572
bakery,"Natural Sunflower Seed Bread",3566
bakery,"German Farm Bread",3531
bakery,"Organic Sprouted Whole Grain Bread",3512
bakery,"All Natural Whole Grain Ancient 12 Grains Bread",3508
bakery,"Take & Bake French Dinner Rolls",3503
bakery,"California Black Bread",3496
bakery,"Organic Nine Grain",3488
bakery,"Butter Top Wheat Bread",3463
bakery,"Country Honey Whole Wheat Bread",3449
bakery,"Brioche Tressee Slice Loaf",3405
bakery,"New York Cheesecake Slice",3398
bakery,"Jewish Rye & Pumpernickel Deli Swirl Bread",3377
bakery,"Hearty & Delicious 100% Whole Wheat Bread",3377
bakery,"Tostadas Caseras Amarillas",3366
bakery,"Raisin Cinnamon Bread",3308
bakery,"Gluten Free Vegan Penguinos Cupcakes",3294
bakery,"Asiago Cheese Sourdough Bread",3269
bakery,"Corn De Maiz Blanco Tortillas",3263
bakery,"Sweet Hot Dog Buns",3257
bakery,"Bread, Raisin",3220
bakery,"Pumpernickel Dark Pump Bread",3204
bakery,"Dinner Rolls",3195
bakery,"Classic 100% Whole Wheat  Bread",3110
bakery,"Multi-Grain With Flax Flatbread Wraps",3089
bakery,"Organic Sour Rye Bread",3068
bakery,"Muffins, Flax, Cranberry Orange",3062
bakery,"Three Grain Bread",3048
bakery,"Sprouted Grain Burger Buns",3004
bakery,"Pane Turano Italian Bread",2997
bakery,"Sprouted Hot Dog Buns",2986
bakery,"Gluten Free Dark Chocolate Brownie Bites",2974
bakery,"Swirl Thick Slice Brown Sugar Cinnamon Bread",2962
bakery,"Sliced Toasted Sunflower Honey Loaf",2914
bakery,"Bread, Gluten Free, Seeded",2911
bakery,"9"" Apple Pie",2907
bakery,"Double Protein Oatmeal English Muffins",2904
bakery,"Sliced Buns",2903
bakery,"Gluten Free Soft & Chewy Snicker Doodle Cookies",2879
bakery,"Soft White Bread",2875
bakery,"Gluten Free Soft Taco",2869
bakery,"Organic White Bread",2861
bakery,"Mini Croissants",2842
bakery,"Multigrain Bread Artisan Sandwich",2821
bakery,"Sourdough Bachelor Loaf",2809
bakery,"Snickerdoodle Cookies",2793
bakery,Baguette,2781
bakery,"Chocolate Chip Cookie DO Bites",2743
bakery,"English Tea Scones Original",2737
bakery,"Whole 7 Ancient Grains Bread",2718
bakery,"Original Light Flatbread Wraps",2718
bakery,"Dakota Style 12 Grain Bread",2715
bakery,"100% Whole Wheat Mini Bagels",2709
bakery,"Sprouted Rye Seed Bread",2702
bakery,"Hawaiian Rolls",2694
bakery,"Bread Co New York Rye",2660
bakery,"Organic Colorado Cracked Wheat Bread",2658
bakery,"Sourdough English Muffins",2617
bakery,"Oatmeal Raisin Bite-lettes",2601
bakery,"Hamburger Buns Plain/Sesame 8 Pack",2596
bakery,"Gluten Free Sprouted Seed Bread",2590
bakery,"Italian Bread With Sesame Seeds",2581
bakery,"Panko Japanese Style Bread Crumbs",2578
bakery,"Low Carb Whole Wheat Large Tortillas",2576
bakery,"Glazed Buttermilk Doughnuts",2549
bakery,"Cherry Turnovers",2541
bakery,"Seeded Rye Bread",2534
bakery,"Italian Round Loaf",2524
bakery,"Whole Grains Double Fiber Bread",2522
bakery,"Sesame Seeded Sandwich Rolls",2491
bakery,"White Pita Pocket Bread",2491
bakery,"8 Sesame Seed Hamburger Buns",2485
bakery,"Apple Pie Flavored English Muffins",2470
bakery,"Premium White Bread",2459
bakery,"Flour Fajitas Tortillas",2438
bakery,"Carrot Muffins",2430
bakery,"Whole Wheat Walnut Bread",2428
bakery,"Country Potato Hot Dog Buns",2421
bakery,"Soft Baked Cookies Gingerbread Spice",2421
bakery,"Double Fiber Whole Grain Sliced English Muffins",2410
bakery,"Special Recipe White Bread",2401
bakery,"Sun-Dried Tomato Basil 6 Ct Wraps",2384
bakery,"White Hamburger Buns",2380
bakery,"Brioche Hot Dog Buns",2368
bakery,"5 In French Rolls",2363
bakery,"Marble Pound Cake",2356
bakery,"Light Flour Tortillas",2351
bakery,"Ciabatta Rolls",2325
bakery,"Old Fashioned Sourdough Spelt Bread",2320
bakery,"Lemon Cupcakes",2315
bakery,"King Size Corn Tortillas",2313
bakery,"Blueberry Mini Muffins",2309
bakery,"Bread, Whole Wheat Organic Pita",2304
bakery,"Three Seed Sourdough Bread",2304
bakery,"Enriched White Bread",2303
bakery,"Healthy Multigrain Bread",2279
bakery,"Sliced Sesame Bagels",2272
bakery,"Chocolate Cupcakes",2260
bakery,"Corn Tostadas",2256
bakery,"Whole Wheat Pita Pocket Bread 6 ct",2251
bakery,"Mini Banana Chocolate Chip Bars Snack Cakes",2248
bakery,"Artisan Style Corn & Whole Wheat Blend Tortillas",2239
bakery,"Soft Flour Tortillas",2211
bakery,"Schwarzwalder Dark Rye Bread",2198
bakery,"Hamburger Buns 8 Ct",2183
bakery,"Pita Pocket Bread",2178
bakery,"Best Grains Bread 100% Whole Wheat Bread",2176
bakery,"Oregon Oatmeal Cookies",2175
bakery,"Boudin Sliced Sourdough Round",2172
bakery,"Flour Burrito Tortillas",2162
bakery,"Chicken Legs",2153
bakery,"Wheat & Gluten Free Snickerdoodle Cookies",2144
bakery,"Pocket Thins Multi Grain Flatbreads 8 ct",2131
bakery,"Gourmet Sesame Seed Restaurant Style Hamburger Buns",2116
bakery,"Sourdough Cracked Wheat Bread",2114
bakery,"Country White Sour Dough Oval Sliced Loaf",2113
bakery,"Seedless Jewish Rye Bread",2110
bakery,"Cinnamon Raisin Bagel Thins",2106
bakery,"Sliced Onion Bagels",2102
bakery,"Sesame Seed New York Style Bagels",2098
bakery,"French Batard Bread",2098
bakery,"Whole Wheat Bagels",2097
bakery,"Three Cheese Pizza Shell",2097
bakery,"Double Chocolate Muffins",2087
bakery,"Original Cinnamon Bread",2077
bakery,"Whole Wheat Baguette",2061
bakery,"Organic Oat Bread",2055
bakery,"Authentic French Cheese & Cream Brioche",2046
bakery,"Sesame Hamburger Buns",2040
bakery,"100% Whole Wheat Sandwich Rolls",2018
bakery,"Pain Rustique French Bread",2012
bakery,"Egg Bagels",2010
bakery,"Tortillas, White Corn, Grande",2006
bakery,"Bread, 18 Grains and Seeds",2002
bakery,"100% Whole Wheat Flour Burrito Tortillas",2000
bakery,"Cinnamon Raisin Brioche",1990
bakery,"Multi Grain English Muffins",1986
bakery,"Enriched Hamburger Buns Sesame",1983
bakery,"Soft Taco Whole Wheat Tortillas",1977
bakery,"Gluten Free Exotic Black Rice Bread",1970
bakery,"Blueberry Mini Bagels",1961
bakery,"French Sliced Bread",1951
bakery,"Organic  No Salt Sprouted Multigrain Bread",1947
bakery,"Ciabatta Baguette",1939
bakery,"White Corn Tortillas Super Size",1938
bakery,"Chocolate Breakfast Bites",1917
bakery,"Marble Rye Bread",1914
bakery,"Bread Original Crumpet",1914
bakery,"100% Whole Grain Flaxseed Bread",1904
bakery,"Sprouted 7 Grain Hamburger Rolls",1891
bakery,"Ancient Grain Tortillas 6 Count",1886
bakery,"Carb Balance Whole Wheat Flour Burrito Tortillas",1883
bakery,"Healthy Multgrain Wp Bread",1882
bakery,"Bread, French Baguette, Mini",1881
bakery,"Old Fashioned Hamburger Buns",1875
bakery,"Hearty & Delicious 100% Whole Wheat with Honey Bread",1872
bakery,"Seeds The Day Organic Bread",1860
