Department,Product,amountBought
produce,"Hass Avocado",148190
produce,"Sugar Snap Peas",147452
produce,Spinach,146405
produce,"Asparation/Broccolini/Baby Broccoli",145685
produce,"Large Yellow Flesh Nectarine",143407
produce,"XL Emerald White Seedless Grapes",139797
produce,"White Onion",138908
produce,"Organic Iceberg Lettuce",137370
produce,"Vine Ripe Tomatoes",135775
produce,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale",135276
produce,"Organic Baby Spinach Salad",134467
produce,"Bing Cherries",134286
produce,"Organic Spaghetti Squash",133120
produce,Clementines,132001
produce,"Organic Nectarine",131107
produce,"Organic Banana",128346
produce,"Super Greens Salad",127914
produce,"Organic Romaine Hearts",126739
produce,"Organic Green Leaf Lettuce",126262
produce,"English Seedless Cucumber",126016
produce,"Flat Parsley, Bunch",125932
produce,"Potato Yukon Gold Organic",125151
produce,"Celery Hearts",122388
produce,"Organic Cauliflower",121956
produce,"Organic Butterhead (Boston, Butter, Bibb) Lettuce",121541
produce,"Seedless Small Watermelon",120631
produce,"Iceberg Lettuce",119756
produce,"Organic Yellow Squash",118944
produce,"Organic Fresh Basil",117631
produce,"Organic Orange Bell Pepper",116508
produce,"I Heart Baby Kale",112558
produce,"Organic Red Delicious Apple",110499
produce,"Organic Cripps Pink Apples",108775
produce,"Mandarin Oranges",107670
produce,"Organic Rosemary",107210
produce,"Blood Oranges",105614
produce,"Organic Red On the Vine Tomato",105412
produce,"Organic Red Chard Greens",104716
produce,"Sinfully Sweet Campari Tomatoes",104274
produce,"Red Potatoes",103567
produce,"Organic Baby Kale Mix",102703
produce,Lime,102150
produce,Mint,101946
produce,"Romaine Lettuce",101317
produce,"Kale Greens",101292
produce,"Organic Spinach Bunch",101174
produce,"Organic Mango",98612
produce,"Bunny-Luv Fresh Organic Carrots",98120
produce,"Organic Romaine Leaf",97971
produce,"Organic Red Potato",96956
produce,"Baby Arugula",96685
produce,Kiwi,96374
produce,"Black Plum",95357
produce,"Collard Greens",94461
produce,"Organic Sugar Snap Peas",94097
produce,"Organic Braeburn Apple",93038
produce,"Bicolor Sweet Corn",92969
produce,"Medium Navel Orange",92579
produce,"Honeycrisp Apples",91372
produce,"Organic Red Grapes",90289
produce,"Organic Italian Salad",89879
produce,"Red Plums",89044
produce,"Butternut Squash",87761
produce,"Organic Red Potatoes",87742
produce,"Large Greenhouse Tomato",87282
produce,"Baby Seedless Cucumbers",87074
produce,"Organic Golden Delicious Apple",86991
produce,"Organic English Cucumber",85711
produce,"Tommy/Kent/Keitt/Haden Mango",85381
produce,"Gold Potato",85110
produce,"White Peach",85086
produce,"Green Seedless Grapes",84216
produce,"Grape Tomatoes",81977
produce,"Dressing, Jersey Sweet Onion, Calorie Free",81884
produce,"Organic Bagged Carrots",81031
produce,"Red Mango",80997
produce,"Parsley, Italian (Flat), New England Grown",80825
produce,"Organic Sliced White Mushrooms",79057
produce,Basil,78534
produce,"Red Leaf Lettuce",77413
produce,"Honeydew Melon",76937
produce,"Organic Hot House Tomato",75860
produce,"Serrano Chile Peppers",75679
produce,"Fancy Eggplant",75153
produce,"Sliced White Mushrooms",75141
produce,Supergreens!,73761
produce,"Organic Sliced Crimini Mushrooms",73343
produce,"Organic Rainbow Chard Vegetable",72437
produce,"Organic Baby Bella Mushrooms",72157
produce,"Yukon Gold Potatoes 5lb Bag",71620
produce,"Mini Cucumbers",70681
produce,"Red Seedless Grapes",70419
produce,"Yellow Grape Tomatoes",69401
produce,"Organic Green Onions",68880
produce,Celery,68279
produce,"Yellow Straightneck Squash",68148
produce,Artichokes,67084
produce,"Organic Purple Kale",66676
produce,"Sweet Onions",66188
produce,"Poblano Pepper",66118
produce,"Organic Whole Crimini Mushrooms",65118
produce,"Seedless Cucumbers",64732
produce,"Bok Choy",64163
produce,"White Sliced Mushrooms",63936
produce,"Organic Whole White Mushrooms",63741
produce,"Celery Sticks",63691
produce,"Garnet Sweet Potato (Yam)",63361
produce,"Cauliflower Florets",62714
produce,Cauliflower,62626
produce,"Pink Lady (Cripps) Apple",61383
produce,Pomegranate,60736
produce,"Organic Kale Greens",60666
produce,"Organic Broccoli Crown",60533
produce,"Organic Black Plum",59936
produce,"Organic Peeled & Cooked Beets",59435
produce,"Whole White Mushrooms",59193
produce,"Sweet Potato Yam",58930
produce,Peach,58831
produce,"Mini Seedless Cucumbers",58803
produce,"Mache Rosettes French Salad Mix",58074
produce,"Stringless Sugar Snap Peas",57392
produce,"Citrus Mandarins Organic",57392
produce,"Peeled Garlic",56368
produce,"Red Grapefruit",56293
produce,"Rainbow Bell Peppers",56180
produce,"Broccoli Florets",55944
produce,"Packaged Grape Tomatoes",55654
produce,"Red Plum",55000
produce,"Sweet Corn On The Cob",54917
produce,"Organic Green Beans",54865
produce,Thyme,54386
produce,"Ataulfo Mango",54212
produce,"Organic Cherries",54192
produce,"Snow Peas",53629
produce,"Organic Sage",53480
produce,"Russet Potatoes",53249
produce,"Bosc Pear",53207
produce,"Baby Portabella Mushrooms",52104
produce,"Baby Cucumbers",52009
produce,"Lacinato Kale Og",51054
produce,"Frozen Organic Strawberries",50890
produce,"California Cauliflower",50146
produce,"Butterhead Lettuce",50006
produce,"Organic Russet Potato Bag",49991
produce,"Organic Large White Flesh Peach",49808
produce,Parsley,49737
produce,Nectarines,49322
produce,"Sliced Baby Bella Mushrooms",49300
produce,"Organic Red Bartlett Pear",49145
produce,"Mandarins Bag",48591
produce,Apples,48541
produce,"Heirloom Tomato",48438
produce,"Organic Chives",47890
produce,"Organic Cherry Tomatoes",47762
produce,"Green Cabbage",47745
produce,"Organic Yukon Gold Potato",46591
produce,"Baby Spinach Salad",46575
produce,"Gourmet Tomato Medley",45612
produce,"Artisan Sausage Pineapple Uncured Bacon Hardwood Smoked with Vermont Maple Syrup",45601
produce,"Bolthouse Baby Carrots",43761
produce,"Organic Zucchini Spirals",43582
produce,"Sweet Kale Salad Mix",42999
produce,"Organic Biologique Limes",42943
produce,"Meyer Lemon",42808
produce,"Kumato Tomatoes",42791
produce,"Large Pineapple Chunks",41764
produce,"Cara Cara Navel Orange",41750
produce,"Golden Delicious Apple",41578
produce,"Small Macintosh Apple",41571
produce,"Medium Scarlet Raspberries",41039
produce,Avocado,40839
produce,"Cut & Peeled Baby Carrots",40514
produce,Parsnip,40466
produce,"Tomato Kumato",39823
produce,"Organic Acorn Squash",39728
produce,"Bag of Organic Fuji Apples",39693
produce,"Green Leaf Shreds",39516
produce,"Blueberries Pint",39173
produce,"Organic Hummus",39036
produce,"Organic Baby Spring Mix",38964
produce,"Organic Seedless Watermelon",38951
produce,"Organic Mung-Bean Sprouts",38895
produce,"Carrot and Celery Sticks",38757
produce,"White Nectarine",38631
produce,"Frozen Organic Blueberries",38494
produce,"Organic Baby Romaine Lettuce",38396
produce,"Comice Pear",38323
produce,"Mini Sweet Peppers",36255
produce,"Honeydew Chunks",36050
produce,"Hass Avocado Bag",35966
produce,"Bag Of Organic Lemons",35900
produce,"Baby Cut Carrots",35446
produce,"Baby Spring Mix",35291
produce,"Bunched Carrots",34917
produce,"Red Bell Pepper",34761
produce,"Organic Fresh Carrot Chips",34493
produce,"Mini Seedless Watermelon Pack",34424
produce,"Organic Living Butter Lettuce",34076
produce,"Organic Red Cherry Tomato",33865
produce,"Baby Bok Choy",33702
produce,"Red Delicious Apple",33684
produce,"Turmeric Root",33527
produce,"Shredded Carrots",33486
produce,"Organic Brussel Sprouts",32932
produce,"Organic Sweet Onion",32828
produce,"Golden Sweet Potato",32601
produce,Leek,32522
produce,"Mini Watermelon",32501
produce,Bananas,32231
produce,"Leafy Green Romaine Lettuce",32057
produce,"Organic Green Butter Lettuce",32007
produce,"Broccoli Rabe",31734
produce,"Broccoli Florettes",31637
produce,"Spaghetti Squash",31636
produce,"Bag of Lemons",31416
produce,"Mandarin Clementine  Bag",31326
produce,"Hearts Of Romaine",31166
produce,"3 lb Clementines",30704
produce,"Black Seedless Grapes",30703
produce,"Blueberry Pint",30591
produce,"Seedless Watermelon",30526
produce,"Organic Mint Bunch",30476
produce,"Organic Gala Apples, Bag",30446
produce,"Spring Mix",30377
produce,"Sweet Red Grape Tomatoes",30311
produce,"Chopped Onions",30283
produce,"Glory's Sweet Cherry Tomatoes",30181
produce,"Organic Parsley",30106
produce,"Organic Whole Peeled Baby Carrots",30045
produce,"Lemon Grass",30026
produce,"Organic Sweet Mini Peppers",29697
produce,"Fresh Dill",28988
produce,"Pomegranate Arils",28958
produce,"50/50 Spring Mix & Baby Spinach",28827
produce,"Organic Peeled Garlic",28178
produce,"Minneola Tangelo",27836
produce,"Rainier Cherries",27807
produce,"Acorn Squash",27756
produce,Jicama,27587
produce,"Organic Daikon Root, Bunch",27505
produce,"Sliced Mushrooms",27458
produce,"Golden Pineapple",27379
produce,"Baby Carrots",27215
produce,"French Green Beans",27087
produce,"Tomato Yellow Cherry",26938
produce,"Organics Spinach",26788
produce,Tomatillo,26788
produce,"Red Cabbage",26712
produce,Radish,26630
produce,"Organic Tarragon",26619
produce,"Fresh Spinach",26602
produce,"Organic Broccoli Slaw",26580
produce,"Curly Parsley Bunch",26569
produce,"Mini Peeled Carrots",26542
produce,"Asian Chopped Salad with Dressing",26536
produce,"Organic Eggplant",26533
produce,"Fresh Asparagus",26439
produce,"Organic Dandelion Greens",26417
produce,"Shiitake Mushroom",26064
produce,"Wild Arugula",25960
produce,"Fresh Basil",25936
produce,"Organic Brussels Sprouts",25845
produce,"Microwave in Bag Green Beans",25785
produce,"Organic Bagged Valencia Oranges",25695
produce,"Broccoli Bunch",25431
produce,"Pomegranate Seeds",25226
produce,"Organic Fuji Apples",25143
produce,"Organic Avocados",25103
produce,Mango,25014
produce,"Organic Yellow Zucchini",24956
produce,"California Clementines",24605
produce,"Peaches Large",24478
produce,"Purple Cauliflower",24305
produce,"Wild Wonders Gourmet Medley Tomatoes",23888
produce,"50/50 Mix Spring Mix and Baby Spinach Salad Blend",23842
produce,"Pink Lady Apples",23797
produce,"Villagio Marzano Heavenly Tomatoes",23794
produce,"Watercress, Bunch",23509
produce,"Organic Baby Romaine",23309
produce,"Cut Tulips (Choose Color)",23304
produce,"Asparagus Spears",23191
produce,"Fresh Whole White Mushrooms",23184
produce,"Baby Brussels Sprouts",23101
produce,Okra,23035
produce,"Napa Cabbage",22966
produce,"Organic Campari Cocktail Tomatoes",22918
produce,"Fresh European Style Baby Spinach",22768
produce,"Royal Gala Apples",22718
produce,"Asian Pears",22510
produce,"Potted Basil",22239
produce,"Organic Beefsteak Tomato",22115
produce,"Crimini Delight Mushrooms",22105
produce,"Organic Lettuce",21855
produce,"Organic Cauliflower Florets",21591
produce,"Loose White Button Mushrooms",21522
produce,"Mixed Grapes",21476
produce,"Tomato Medley",21344
produce,Lemons,21343
produce,Fennel,21320
produce,"Zucchini Squash",21123
produce,"Organic Chard Green",21047
produce,"Organic Sweet Pea",20962
produce,"Fuji Apples",20922
produce,"Organic Celery",20850
produce,"Red Onions",20736
produce,"Carrot Sticks",20422
produce,"Passion Fruit",20348
produce,"Hand Picked Pomegranate Seeds/Arils",20332
produce,"Premium Sweet Petites Carrots",19777
produce,"Organic Baby Lettuces",19682
produce,"Caesar Salad Kit",19625
produce,"Zucchini Noodles",19503
produce,"Sweet Kale Chopped Salad",19473
produce,"Bag of Oranges",19300
produce,"Organic Hass Avocado Bag",19214
produce,"Organic Radicchio Castelfranco",19203
produce,"Diced Butternut Squash",19176
produce,"Organic Honeydew",18922
produce,"Fully Husked & Trimmed Super Sweet Corn",18874
produce,"Shredded Red Cabbage",18845
produce,"Hass Avocado Variety",18843
produce,Oranges,18832
produce,"Organic Mini Peeled Carrots",18829
produce,Broccolini,18808
produce,"Southwest Chopped Salad Kit with Dressing",18800
produce,"Pepper Greens",18756
produce,"Organic Crimini Mushrooms",18702
produce,"Key Limes",18530
produce,Kale,18243
produce,"Lettuce Red Butter Organic",18176
produce,Papaya,18011
produce,"Organic Celery Root",17995
produce,"Organic Red Grape Tomato",17765
produce,"Fresh Sugar Snap Peas",17750
produce,"Jalapeno Pepper",17564
produce,"Organic Gold Beet Bunch",17551
produce,"Red Seedless Grapes Bunch",17482
produce,"Leaf Spinach",17357
produce,"Belgian Endive",17016
produce,"Organic Carrots Baby Peeled Prepacked",16869
produce,"American Blend Salad",16824
produce,"Organic Bagged Kale Salad Mix",16795
produce,"Boniato Sweet Potato",16734
produce,"Yellow Potato",16519
produce,"Organic Red Grape Tomato Package",16510
produce,"Spinach and Arugula Salad",16449
produce,"Grapes Green Seedless",16437
produce,"Mandarin Clementine",16402
produce,Apricot,16364
produce,"Potatoes Sweet",16362
produce,"Butter Lettuce",16355
produce,"Bunny-Luv Organic Carrots",16279
produce,"Mache Blend",16198
produce,"Lafayette Butter Lettuce & Radicchio Salad Blend",16145
produce,"Broccoli Floret",16032
produce,"Organic Alfalfa Sprouts",15985
produce,"Organic Pineapple Chunks",15945
produce,"Meyer Lemons",15929
produce,"Lettuce Medley",15916
produce,"Organic 50/50 Blend Salad",15626
produce,"Organic Lady Alice Apples",15597
produce,"Organic Cilantro Bunch",15501
produce,"Persimmon Sharon Fruit Cv",15464
produce,"Diced Red Onions",15455
produce,"Brussel Sprouts",15290
produce,"Sweet Butter Salad",15265
produce,"Braeburn Apple",15262
produce,"Organic Carrots",15207
produce,"Shaved Brussel Sprouts",15111
produce,"3 Color Deli Coleslaw",15099
produce,"Organic Mushroom Chef S Sampler",15000
produce,"Organic Delicata Squash",14638
produce,"California Heirloom Monviso Peeled Garlic",14602
produce,"Organic Artichoke",14541
produce,"Vidalia Onions",14383
produce,"Bag of Jumbo Yellow Onions",14325
produce,"Yellow Nectarines",14277
produce,Blueberry,14219
produce,"Organic Potatoes",14194
produce,"Organic Herb Blend",14185
produce,"Cherubs Tomatoes",13898
produce,"Baby Dill",13803
produce,"Muscat Grapes",13720
produce,Peaches,13599
produce,"Persian (Armenian) Cucumber",13497
produce,"Pink Cripps Apple",13471
produce,"White Whole Mushrooms",13448
produce,"Organic Avocados Hass Variety",13307
produce,"3 Jumbo Romaine Hearts",13272
produce,"Mushroom Baby Bella",13243
produce,"Diced Onions",13204
produce,"Carrot Chips",13171
produce,"Kale Salad",13022
produce,"Organic Mixed Baby Kale Salad",12964
produce,"Organic Potato Russet",12898
produce,"Organic Mandarins",12882
produce,"Navel Orange",12864
produce,"Honeycrisp Bag",12862
produce,"Anaheim Pepper",12850
produce,"Italian Salad Blend",12753
produce,"Organic Cameo Apple",12736
produce,"Italian Squash",12734
produce,"Fresh Romaine Lettuce head",12574
produce,"Cole Slaw",12400
produce,"Pineapple Spears",12299
produce,"Jazz Apple",12270
produce,"Organic Apples Pommes",12205
produce,"Living Herbs Potted Living Basil",12199
produce,"Organic Vidalia Onion",12156
produce,"Organic Currants",12094
produce,"Fresh Cut Baby Carrots",11989
produce,"Organic Carrots & Ranch Dip",11966
produce,"Organic Bunch Arugula",11914
produce,"Cauliflower Crumbles",11785
produce,"Green Plantains",11672
produce,"Bean Sprouts",11571
produce,"Veggie Lover's Salad Blend",11500
produce,"Organic Zucchini Squash",11457
produce,"Red Bell Peppers",11453
produce,"Cored Pineapple",11451
produce,"Mung Bean Sprouts",11392
produce,"Organic Green Grapes",11387
produce,"Portabella Mushroom",11335
produce,"Organic Half Spring Mix",11263
produce,"Mixed Berries",11240
produce,"Boston / Butter Lettuce",11054
produce,"Organic Mini Sweet Peppers",11012
produce,"Red Creamer Potato",10978
produce,"Organic Pomegranate",10882
produce,"Baby Kale Mix",10755
produce,"Baby Sugar Snap Peas",10740
produce,"Navel Oranges Bag",10687
produce,"Organic Blueberries Clamshell",10677
produce,"Cauliflower Orange",10676
produce,"100% Baby Kale",10674
produce,"Caesar Supreme Salad Kit",10655
produce,"Beefsteak Tomatoes",10617
produce,"Fresh Whole Garlic",10493
produce,"Garden Salad Mix",10478
produce,"Premium Grapefruit Large",10461
produce,"Cauliflower Rice",10396
produce,"Chinese Eggplant",10351
produce,"Pickling Cucumber",10335
produce,"Green Skinned Avocado",10285
produce,"White Potato",10245
produce,"Organic Persian Cucumber",10206
produce,Sage,10194
produce,"Baby Bella Mushroom Whole",10131
produce,"Organic Gold Beets",10113
produce,Pluot,10102
produce,"Yellow Zucchini",10055
produce,"Small Cantaloupe",10050
produce,"Donut Peach",9991
produce,"Yukon Gold Potatoes",9941
produce,"Sweet Grape Tomatoes",9822
produce,"Yukon Gold Potato",9591
produce,"Organic Premium Sweet Petite Mini Peeled Carrots",9553
produce,"Bag of Red Delicious Apples",9543
produce,"Organic Cello Lettuce",9521
produce,Pears,9490
produce,"Red Delicious Apples",9483
produce,"Vegetable Tray With Low Fat Dressing",9479
produce,"Sliced Portabella Mushrooms",9345
produce,"Dried Manzanilla",9328
produce,"Family Size Bag of French Green Beans",9269
produce,"Purple Top Turnip",9182
produce,"Bistro Bowl Chicken Caesar Salad",9145
produce,"Alfalfa Sprouts",9055
produce,"Ginger Root",9043
produce,"Fresh Cut Cauliflower & Broccoli Steam in Bag",8901
produce,"Organic Lime",8824
produce,"Berry Valley Blueberries",8808
produce,"Pasilla Pepper",8733
produce,"Premium Romaine",8684
produce,"Beefsteak Tomato",8673
produce,"Red Onions, Fresh Diced",8654
produce,"Sweet Potato (Yam)",8630
produce,"Organic Tangellos",8598
produce,"Iceberg Garden Salad Blend",8555
produce,"Organic Tomato",8482
produce,"Peeled Baby Carrots",8469
produce,"Baby Persian Cucumbers",8413
produce,"Organic Broccoli and Cauliflower",8401
produce,"Organic Sweet Potato Spirals",8388
produce,"Shredded Lettuce",8384
produce,"Flaxmilk 1200 mg Omega-3 Vanilla",8329
produce,"Veggie Tray",8216
produce,"Grapefruit, Bag",8182
produce,"Green Grapes",8178
produce,"Organic Red Kale",8162
produce,"Baby Spinach & Arugula",8158
produce,"Organic Apricot",8082
produce,"Cauliflower Crumbles Chopped Cauliflower",8011
produce,"Navel Oranges",7940
produce,"Organic Micro Greens Sprouts",7926
produce,"Mini Italian Eggplant",7793
produce,"Power Blend Superfood Brussels Sprouts, Napa Cabbage, Kohlrabi, Broccoli, Carrots & Kale",7792
produce,"Black Figs",7791
produce,"Eggplant Large",7768
produce,"Organic Granny Smith Apples",7727
produce,"Mixed Bell Peppers",7681
produce,"Jumbo Garlic",7600
produce,"Organic Micro Broccoli Sprouts",7593
produce,"Tree Ripe Peaches",7567
produce,"Butternut Squash Noodles",7554
produce,"Organic Bunny-Luv Fresh Carrots",7545
produce,"White Cauliflower",7486
produce,"Butternut Spirals Organic",7478
produce,"Bag of Dutch Yellow Fingerling Potatoes",7410
produce,Carrot,7371
produce,"French Beans",7284
produce,"Yellow Nectarine",7233
produce,"Steam In Bag Broccoli & Cauliflower",7045
produce,"Baby Bella Mushrooms",7026
produce,"Organic Deep Green Blends Power Greens",7022
produce,"Whole Mushrooms",7016
produce,"Organic Poultry Blend",6944
produce,"Quick & Easy Fresh Green Beans",6849
produce,"Organic Mustard Greens",6821
produce,"Vegetable Salad Kit, Sweet Kale",6731
produce,"BBQ Ranch Chopped Salad",6727
produce,"Steamed Baby Beets",6725
produce,"Super Greens",6700
produce,"Organic Grapefruit",6700
produce,"Garden Salad",6660
produce,"Honey + Ginger Beets",6659
produce,"Green & Crisp Premium Garden",6645
produce,"Chopped Kale",6632
produce,"Rutabaga Organic",6613
produce,"Carrot Bunch",6586
produce,Lemon,6582
produce,"Pomelo Grapefruit & Aloe Appeal",6579
produce,"Fresh Cut Butternut Squash",6456
produce,"Yellow Onion",6454
produce,"Shishito Peppers",6378
produce,"Italian Parsley",6339
produce,"Classic Baby Creamers Potatoes",6326
produce,"Organic Cooked Beets",6314
produce,"Broccoli Slaw",6308
produce,"Super Sweet Corn",6303
produce,"Peeled Shallots",6294
produce,"Gala Apple",6259
produce,"Local Living Butter Lettuce",6217
produce,"Herb Cilantro Clamshell",6121
produce,"Deep Green Blends, Kale",6120
produce,"Cotton Candy Grapes",6081
produce,"Cello Tomatoes",6047
produce,"Citrus Lemons Organic 2 Lb Bag",6004
produce,"Wild Arugula Salad",5991
produce,"Sweetfire Beets",5951
produce,"Sweet Sliced Apples",5917
produce,"Jicama Sticks",5850
produce,"Bosc Pears",5847
produce,"Young Coconut",5837
produce,"Handy Candy Organic Grape Tomatoes",5825
produce,"Celery Bunch",5765
produce,"Red Pear",5720
produce,"Cubanelle Pepper",5703
produce,"Mixed Melons",5687
produce,"Mexican Papaya",5676
produce,"Organic Shiitake Mushrooms",5663
produce,"Organic Deep Greens Kale Blend",5655
produce,"Organic Rainbow Gem Fingerling Potatoes, Bag",5645
produce,"Carrots, Bag",5631
produce,"5-Lettuce Mix",5627
produce,"Mixed Fruit Salad",5609
produce,"Organic Caesar Complete Salad Kit",5512
produce,"Organic Honey Gold Potatoes",5510
produce,"Apple, Juicy Red, Family Pack",5482
produce,"Organic Mixed Herbs",5469
produce,"Organic Apples",5450
produce,"Cucumber Seedless",5427
produce,"Bag of Clementines",5390
produce,"Celery Root",5300
produce,"Organic Shallot",5295
produce,"Watercress Package",5289
produce,Chayote,5233
produce,"Bag of Key Limes",5216
produce,"Butterhead (Boston, Butter, Bibb) Lettuce",5183
produce,"Cello Carrots",5174
produce,"Greek Yogurt Caesar Kit",5162
produce,"Fuji  Apples",5138
produce,"Orange Slices",5128
produce,"White Wine and Balsamic Vinegar Flavored Beets",5122
produce,Dill,5114
produce,"Deep Green Blends Kale",5086
produce,"Wild Wonders Medley Tomato",5061
produce,"Organic French Fingerling Potato",5030
produce,"Cauliflower head",5027
produce,"Salad, Lettuce Trio",4984
produce,"Shaved Brussels Sprouts",4930
produce,"Taylor Organic Baby Herb Salad",4929
produce,"Organic Kale Salad with Red Cabbage and Carrots",4921
produce,Broccoli,4918
produce,"Chard, Green, New England Grown",4910
produce,"Ultimate Caesar Salad Kit",4891
produce,"Organic White Mushrooms",4782
produce,"Fresh Parsnips",4743
produce,"Southwest Salad Kit",4735
produce,"Envy Apple",4723
produce,"Star Fruit",4723
produce,"Red Globe Grapes",4690
produce,"Grilled Asparagus",4690
produce,"Chopped Kit Southwest Salad Greek Yogurt Jalapeno Ranch Dessing",4687
produce,Nectarine,4673
produce,"Organic Thai Basil",4624
produce,"Vegetable Tray With Ranch Dip",4607
produce,"Fresh Wrap Organic Cucumber",4595
produce,"Organic Rainier Cherries",4592
produce,"Mixed Apple Slices",4549
produce,"Organic Jazz Apple",4545
produce,"Golden Yellow Bell Peppers",4539
produce,"Potted Thyme",4537
produce,"Hot House Seedless Cucumbers",4527
produce,"Organic Guava",4517
produce,"Organic Sliced Bella Mushrooms",4484
produce,"Broccoli Raab Bunch",4481
produce,"Jack Habanero Cheese",4417
produce,"Ambrosia Apples",4413
produce,"D'anjou Pears 90/100 Sz",4382
produce,"Salad, Cobb",4370
produce,"Sunburst Tangerine",4368
produce,"Organic Hachiya Persimmons",4364
produce,"Seedless Grapes Green",4336
produce,"Baby Eggplant",4335
produce,"Organic Sweet Pepper Medley",4325
produce,"Whole Carrots",4324
produce,"Organic Mini Sweet Pepper, Pint",4324
produce,"Red Oak Leaf",4278
produce,"Packaged Organic Apricots",4274
produce,"Herbs Chives",4267
produce,"Organic Watercress",4260
produce,"Organic Red Seedless Grapes",4212
produce,"Sweet & Crunchy Salad Blend",4171
produce,"Broccoli Wokly",4146
produce,"Baby Bananas",4059
produce,"Red Swisschard",4053
produce,"Organic Cara Cara Orange",4042
produce,"Asian Salad Kit",4040
produce,Grapes,3991
produce,"Cherry Tomato Medley",3942
produce,"Brussels Sprouts Stalks",3939
produce,"Salad, 50/50 Mix",3934
produce,"Granny Smith Apple",3929
produce,"Organic Russian Banana Fingerling Potato",3928
produce,"Family Pack Bites Juicy Red & Green Apple Mixed",3913
