Department,Product,amountBought
deli,"Maple Honey Ham",33344
deli,"Grandma's Hummus",31710
deli,"French Onion Dip",30693
deli,"Uncured Diced Pancetta",30685
deli,"Spicy Hummus",30679
deli,"Sesame Seaweed Salad",30403
deli,"Classic Meatless Meatballs",30144
deli,"Sliced Soppressata Salame",29911
deli,"Hickory Smoked Ultra Thin Deli Slices",28154
deli,"Honey Turkey Breast",28131
deli,"Prosciutto Di Parma",27821
deli,"Classic Original Hommus",26114
deli,"Italian Sausage",25789
deli,"Supremely Spicy Hummus",25388
deli,"Pico De Gallo Chunky Salsa",25142
deli,Turkey,24919
deli,"Organic Soy Tempeh",24733
deli,"Hard Salami",23839
deli,"Natural Mini Pork Pepperoni",23706
deli,"Vegan Apple Maple Breakfast Sausage",23338
deli,"Quattro Formaggi Four Cheeses Pizza",23317
deli,"Organic Guacamole",23232
deli,Hummus,23188
deli,"Black Forest Ham",23172
deli,"Vegetarian Grain Meat Sausages Italian - 4 CT",22859
deli,"Prosciutto di San Daniele",22308
deli,"Taboule Salad",22307
deli,"Smoked Turkey Breast",22122
deli,"Organic Smoked Chicken Breast",21876
deli,"Original Pepperoni",21804
deli,"Organic Sriracha Hummus",21644
deli,"Original Tofurky Deli Slices",21639
deli,"Deli Fresh Rotisserie Seasoned Chicken Breast",21495
deli,"Hickory Smoked Turkey Breast",21449
deli,"Chicken Tortilla Soup",21081
deli,"Fresh Roasted Tomate & Chile Asado Medium Salsa",20977
deli,"Salame, Italian Dry",20795
deli,"Uncured Hard Salami",20494
deli,"Olive Hummus",20263
deli,"Organic SprouTofu Silken Tofu",20196
deli,"Deli Fresh Honey Smoked Turkey Breast, 98% Fat Free, Gluten Free",19943
deli,"Uncured Italian Dry Salami",19875
deli,"Snack Pack Mini Classic",19848
deli,"Fakin' Bacon Organic Smoky Tempeh Strips",19549
deli,"Tuscan Kale & Quinoa Salad",19414
deli,"Quiche Lorraine",19085
deli,"Roasted Chicken Breast",18936
deli,"Italian Sausage Pizza",18923
deli,"Smart Dogs Veggie Hot Dogs",18753
deli,"Organic Traditional Hummus",18722
deli,"Santa Fe Fiesta Salad",18621
deli,"Organic Original Hummus",17833
deli,"Mashed Potatoes",17441
deli,"Roasted Red Pepper Hommus",17306
deli,"Deli Select Ultra Thin Honey Ham",16887
deli,"Egg Salad",16501
deli,"Veggie Dogs",16285
deli,Dolmas,16273
deli,"Snack Pack Classic Original Hommus With Chips",16172
deli,"Ultra Thin Oven Roasted Turkey Breast",16127
deli,"Vegan Hickory & Sage Benevolent Bacon",15508
deli,"Chicken Salad",15266
deli,"Spicy Salmon Avocado Roll",15102
deli,"Mild Guacamole",15074
deli,Edamame,14902
deli,"Organic Kale Pesto Hummus",14867
deli,"Organic Silken Tofu",14632
deli,"Organic Three Grain Tempeh",14599
deli,"Organic Extra Firm Cubed Tofu",14575
deli,Pepperoni,14035
deli,"Select Natural Applewood Smoked Turkey Breast",13963
deli,"Honey Ham",13958
deli,"Organic Jalapeno Cilantro Hummus",13792
deli,"All Natural Classic Guacamole",13639
deli,"Roasted Brussels Sprouts",13401
deli,"Peppered Deli Slices",13327
deli,"Lunchables Turkey & American Cheese Cracker Stackers",13319
deli,"Organic Thai Coconut Curry Hummus",13293
deli,"Organic Tomato Bisque",13292
deli,"Two Organic Cornmeal Pizza Crusts",13220
deli,"Vegetable Dumpling",13203
deli,"Bacon Style Veggie Protein Strips",13185
deli,"Turkey Meatballs",13141
deli,"Lunchables Turkey & Cheddar with Crackers",13093
deli,"Peppered Turkey Breast",12974
deli,"Fresh Salsa",12601
deli,"Garden Vegetable Salad Roll",12542
deli,"Stuffed Grape Leaves",12445
deli,"Guacamole Authentic",12426
deli,"Honey Turkey",12172
deli,"Delifresh Mesquite Turkey Breast, 98% Fat Free, Gluten Free",12143
deli,"Sliced Genoa Salami",12070
deli,"Fresh Medium Salsa",11860
deli,"BBQ Chopped Salad",11749
deli,"Basil, Asiago & Pine Nut Pesto Ravioli",11676
deli,"Frankfurters Vegetarian",11668
deli,"Roasted Green Chile & Jack Cheese Tamales",11663
deli,"Muenster Cheese",11554
deli,"Chunky Guacamole",11529
deli,"Organic Red Pepper Hommus",11369
deli,"California Roll Sushi",11300
deli,"Rotisserie Deli Shave Chicken Breast",11290
deli,"Natural Choice Deli Oven Roasted Turkey",11262
deli,"Artichoke Spinach Dip",11095
deli,"Turkey Pepperoni Slices",11080
deli,"Hickory Smoked Ham",10955
deli,"Baba Ghannouge Eggplant Dip",10888
deli,"Chicken Quesadilla",10859
deli,"Chorizo Seitan",10835
deli,"Salsa, Verde, Roasted",10822
deli,"All Natural Classic Guacamole Snack",10811
deli,"Tomato Goat Cheese & Herbs Pizza",10532
deli,"Medium Salsa Organica",10511
deli,"Extra Firm Tofu",10435
deli,"Turkey Breast Thin Sliced Honey Roasted Deli Select",10425
deli,"Fresh Fruit Salad",10390
deli,"Tofu Spring Roll",10256
deli,"Guacamole Dip",10179
deli,"Smart Ground Original Veggie Protein Crumbles",10165
deli,"Grain Meat Sausages Vegetarian Mexican Chipotle",10147
deli,"Organic Minestrone Soup",10033
deli,"Sliced Pepperoni",9937
deli,"Asian Noodle Salad",9801
deli,"Organic SprouTofu Royal Thai Baked Tofu",9726
deli,"Organic Garlic Hummus",9650
deli,"Homestyle Mashed Potatoes",9577
deli,"Turkey Chili",9563
deli,"Classic Guacamole",9499
deli,"Beyond Chicken Lightly Seasoned Strips",9497
deli,"Organic Garlic Hommus",9477
deli,"Maple Glazed Honey Ham",9304
deli,"Organic Classic Hummus",9272
deli,"Spinach Artichoke Dip",9249
deli,"Blackened Chicken Salad",9227
deli,"Organic Original Tofu Veggie Burger",9207
deli,"Tomato Basil Soup",9185
deli,"Mesquite Smoked Turkey Breast",9099
deli,"Black Bean Salad",9097
deli,"Sliced Varzi Salami Meat",9052
deli,"Caesar Salad",9046
deli,"Guacamole Dips",9009
deli,"Pico De Gallo",8959
deli,"Turkey Pastrami",8852
deli,"Boneless Ham Steak",8700
deli,"Deli Fresh Honey Shaved Smoked Ham",8698
deli,"Chickpea Salad",8618
deli,Bologna,8578
deli,"Kalamata Hummus",8535
deli,"Zesty Lemon Hommus",8515
deli,"Greek Salad",8480
deli,"Oil Free Original Hummus",8384
deli,"Jamon Serrano Dry Cured Ham",8353
deli,"Roasted Red Pepper Hummus With Chips",8330
deli,"Organic SprouTofu Firm Water Packed Tofu",8304
deli,"Beyond Chicken Grilled Strips",8288
deli,"Teriyaki Veggie Burgers",8280
deli,"Lunchable Extra Cheesy Pizza",8241
deli,"Picnic Potato Salad",8198
deli,"Lunchables Pepperoni Pizza",8175
deli,"Gluten Free Organic Soyrizo",8093
deli,"Tarragon Chicken Salad",8026
deli,"Smoked Ham",8018
deli,"Chicken Curry Salad",8002
deli,"Spicy Shrimp Avocado Roll",7998
deli,"Beef Bologna",7963
deli,"Mesquite Smoked Turkey",7944
deli,"Garlic & Wine Sopressata Salami",7931
deli,"Deli Slices, Bologna Style",7899
deli,"Ground Sausage Style Veggie Protein",7824
deli,"Olive Tapenade Hummus",7698
deli,"Roasted Tomato Basil Soup",7442
deli,"Roasted Garlic Family Size Hummus",7370
deli,"Classic Hummus with Rold Gold Petzels Snack",7363
deli,"Jack's Special Mild Salsa",7355
deli,"Organic Wraps Wheat",7288
deli,"Hand-Formed Vegan Burger Patties",7245
deli,"Organic Firm Tofu",7222
deli,Mortadella,7220
deli,"Hommus, Artichoke Spinach",7113
deli,"Fat Free Smart Ground Mexican Style Taco Protein Crumbles",7113
deli,"Deli Fresh Smoked Ham, 97% Fat Free, Gluten Free",7023
deli,"Natural Choice Honey Deli Ham",7018
deli,"Spinach And Artichoke Hummus",6999
deli,"Fire Roasted Red Pepper Hummus",6932
deli,"Organic SprouTofu Medium Soft Tofu",6887
deli,"Selects Turkey Breast Slow Roasted",6885
deli,"Authentic Israeli Fresh Classic Hummus",6857
deli,"Santa Fe Extra Lean Veggie Burger",6839
deli,"Traditional Seitan",6805
deli,"Tofu, Extra Firm",6794
deli,"Mild Organic Salsa",6769
deli,"Shrimp Spring Roll",6695
deli,"Organic Roasted Red Pepper Hummus",6691
deli,"Spinach Dip",6567
deli,"Crazy Feta Dip",6525
deli,"Deli Fresh Slow Roasted Cured Roast Beef",6407
deli,"Cobb Salad With Chicken & Bacon",6387
deli,"Organic Turkey Breast",6354
deli,"Grape Sunflower Butter Sunwiches",6344
deli,"Ultra Thin Roast Beef",6334
deli,"Roasted Pumpkin White Cheddar Tamales",6332
deli,"Mini Falafel With Tahini Sauce",6300
deli,"Butternut Squash Tamales With Cheese",6297
deli,"Macaroni Salad",6259
deli,"Original Potato Salad",6223
deli,"Vegetarian Roll",6197
deli,"Seitan wheat Strips",6162
deli,"Harissa Dip",6128
deli,"Flax Milk Dairy Free Protein+ Unsweetened Vanilla",6112
deli,"Mushroom Barley Soup",6085
deli,"Naturals Applewood Smoked Ham Lunchmeat",6006
deli,"Ready Pac Salad Santa Fe Caesar Bowls",5994
deli,"Quinoa, Kale & Red Lentil Soup",5991
deli,"Organic Southwest Salad",5968
deli,"Lunchables Ham & Cheddar with Cracker Stackers",5912
deli,"Hummus Roasted Pepper",5893
deli,"Natural Choice Smoked Deli Ham",5878
deli,"Veggie Ground",5826
deli,"French Onion Sour Cream Dip",5797
deli,"Classic Original Hummus",5732
deli,"Roast Beef",5720
deli,"Miso Soup",5718
deli,"Extra Cheesy Pizza Lunchables",5679
deli,"Genoa Salami",5679
deli,"Uncured Pastrami",5654
deli,"Organic Braised Tofu",5607
deli,"Organic Hummus Roasted Red Pepper",5604
deli,"Organic Tempeh, Garden Veggie",5597
deli,"Artisan Spinach Pesto Sausage",5413
deli,"Hot Guacamole",5390
deli,"Finocchiona Salami",5362
deli,"Carving Board Oven Roasted Turkey",5340
deli,"Chipotle Salsa",5310
deli,"Natural Choice Smoked Sliced Deli Turkey",5175
deli,"Bolani Pumpkin Filled Flatbread",5174
deli,"Breakfast Burrito With Potatoes Jack & Cheddar Cheese & Meatless Chorizo",5049
deli,"Veggie Bologna Deli Slices",5044
deli,"Medium La Vieja Salsa",5042
deli,"Lentil Salad",5021
deli,"Salmon Roll",5009
deli,Salame,4985
deli,"Baba Ghannouj",4948
deli,"Diced Pancetta",4934
deli,"Tofu Firm",4934
deli,"Mango Peach Salsa",4877
deli,"Chicken Caesar Salad",4871
deli,"Greek Orzo Salad",4847
deli,"Lorraine Quiche",4827
deli,"Beef Salami",4818
deli,"Minestrone Soup",4759
deli,"Black Bean Tamales",4739
deli,"Peppered Salame",4732
deli,"Chipotle Strips Seitan",4720
deli,"Pine Nut Hummus",4661
deli,"Smoked Pulled Pork",4660
deli,"Sliced Cooked Ham",4599
deli,"Sliced Pancetta Americana",4595
deli,"Supremely Spicy Hummus, Family Size",4561
deli,"Red Lentil Dahl Soup",4555
deli,"Classic Potato Salad",4549
deli,"Garlic Mashed Potatoes",4532
deli,"Wheat Protein Cubed",4524
deli,"Italian Seitan",4522
deli,"Garden Minestrone Soup",4517
deli,"Turkey Bologna",4499
deli,"Hommus Garlic Lovers",4492
deli,"Low Salt Ham",4458
deli,"Lunchables Pizza with Pepperoni",4436
deli,"Picante Salami",4432
deli,"Deli Select Ultra Thin Smoked Ham Lunch Meat",4408
deli,"Deviled Egg Tray",4397
deli,"Bacon Seitan",4326
deli,"Carmelized Onion Hummus",4313
deli,"Light Italian Dry Salame",4310
deli,"Chunky Chicken Noodle Soup",4288
deli,"Barbecue Chicken Breast Slices",4281
deli,"Tartufo Salami",4271
deli,"Chef Salad",4264
deli,"Turkey Breast",4257
deli,"Three Sisters Chili",4240
deli,"Original Slices Pepperoni",4215
deli,"Salsa Fresca",4185
deli,"Lunchable Nachos",4178
deli,"Pepperoni Slices",4151
deli,"Cabbage, Napa, Table Cut",4117
deli,"Cobb Salad",4111
deli,"Butternut Squash Tamales with Roasted Green Chiles",4087
deli,"Deviled Egg Potato Salad",4073
deli,"Hommus Artichoke Kalamata",4070
deli,"Lemon Herb Chicken Breast",4016
deli,"Lunchables Cracker Stackers Ham & American Cheese",3975
deli,"Cracked Black Pepper Shaved 98% Fat Free Turkey Breast",3970
deli,"Oven Roasted Deli Thin-Sliced Turkey Breast",3951
deli,"Organic Bunny Butter Parmesan Pasta",3894
deli,"Guacamole Singles",3892
deli,"Lite Firm Tofu",3857
deli,"Calabrese Spicy Salame with Sangiovese Wine",3840
deli,"Extra Firm Sprouted Soybean Tofu",3837
deli,"Italian Deli Slices",3835
deli,"Spicy Guacamole",3825
deli,"Grilled Vegetables",3815
deli,"Organic Tofu",3798
deli,"Deli Counter Turkey Breast",3796
deli,"Deli Select Brown Sugar Ham Ultra Thin",3793
deli,"Peppered Turkey",3750
deli,"Prosciutto Cotto",3743
deli,"Sashimi Combo",3736
deli,"Virginia Ham",3692
deli,Chorizo,3643
deli,"Truffle Mousse",3641
deli,"Ranch Veggie Dip",3617
deli,"Ultra Thin Pastrami",3611
deli,"Chicken Potstickers",3581
deli,"Lentil Filled Bolani 2 Pack",3554
deli,"Humm! Cocktail Hummus Roasted Pine Nuts",3536
deli,"Spicy Salsa",3535
deli,"Roasted Pine Nut Hommus",3496
deli,"Organic Five Spice Tofu Nuggets",3487
deli,"Ham & Cheddar Lunchable",3487
deli,"Fire Roasted Medium Salsa",3486
deli,"Slow Cured Pepper + Garlic Salame Molisana",3484
deli,"Cotto Salami",3477
deli,"Spinach Feta Cheese Pie",3450
deli,"Spinach Dijon Salad",3445
deli,"Broccoli Cheddar Soup",3431
deli,"Herb Turkey Breast",3420
deli,"Organic Hummus Spicy Jalape̱o Cilantro",3390
deli,"Muhammara Walnut Pomegranate & Roasted Red Pepper Meze",3382
deli,"Olli Napoli Salami",3349
deli,"Pasta Zero Spaghetti Shirataki Noodles",3346
deli,"Sliced Prosciutto Piccante",3337
deli,"Chicken Corn Dog",3330
deli,"Cilantro Chili",3323
deli,"Edamame Hummus",3297
deli,"Fresh Mild Salsa",3269
deli,"Chicken Ceasar Wrap",3233
deli,Babaghannouj,3189
deli,"Beer Brats Sausage",3187
deli,"Garlic Bread With Mozzarella",3186
deli,"Za'atar Veggie Burger",3186
deli,"Southwest Style Strips",3185
deli,"Medium Tomatillo Salsa",3145
deli,"Spicy Three Pepper Hummus",3129
deli,"Spicy Minis Guacamole",3121
deli,"Veggie Pepperoni Pizza",3103
deli,"Enchilada Wrap",3090
deli,"Affi's Aubergine Fire Roasted Eggplant & Garlic All Natural Dip",3088
deli,"Carving Board Rotisserie Seasoned Chicken Breast",3078
deli,"Avocado Hommus",3063
deli,"Mushroom Spinach & Salsa Tamales With 2 Cheeses",3038
deli,"Roasted Garlic Hummus with Pretzels",3023
deli,"Flame Grilled Chicken Breast Strips",3008
deli,"Split Pea Soup",2976
deli,"Delifresh Combos Turkey Breast and Ham",2973
deli,"Zesty Garlic Aiolo Mayo Alternative",2965
deli,"Carving Board Slow Cooked Ham",2965
deli,"Casalingo Salami",2964
deli,"Delifresh Combos The Honey Smoked Turkey Breast Honey Ham",2912
deli,"Organic Black Bean Soup",2894
deli,"Minis Pepperoni",2878
deli,"Tzatziki Greek Strained Yogurt Dip Cucumber Garlic",2874
deli,"Garden Vegetable Soup",2869
deli,"Smoked Maple Ham",2869
deli,"Teriyaki Stir Fry Kit",2819
deli,"Broccoli Cheddar Quiche",2803
deli,"Turkey & Cheddar Cracker Stackers",2803
deli,"Salsa Medium",2793
deli,"Calabrese uncured italian Salami  with pepper and paprika",2766
deli,"Smoked Whitefish Salad",2756
deli,"Elbow Macaroni & Cheese Side Dished",2753
deli,"Lower Sodium Honey Ham",2745
deli,"Carrot Ginger Soup",2735
deli,"Tryst Black Bean Hummus",2732
deli,"Moms Macaroni Salad",2705
deli,"Organic Mac And Trees Fun Shape Macaroni & Cheese",2686
deli,"Dry-Cured Prosciutto",2685
deli,"Provolone Cheese & Italian Dry Salame, Deli Thin Sliced, Snack Pack",2667
deli,"Chicken Curry",2663
deli,"Thai Coconut Curry Hummus",2659
deli,"Top the Tater Chive & Onion Sour Cream",2618
deli,"Lunchables Turkey & American Cheese with Crackers",2611
deli,"Roast Beef Style Deli Slices",2598
deli,"Mild Pico De Gallo",2598
deli,"Artichoke Jalapeno Dip",2583
deli,"Deli Slice, Smoked Tomato",2574
deli,"Lobster Bisque",2570
deli,"Salamini Napoli",2567
deli,"Hommus Roasted Red Pepper",2511
deli,"Artichoke Parmesan Dip",2510
deli,"Hummus With Roasted Garlic",2500
deli,"Naturals Roast Beef",2493
deli,"Garlic & Chive Hummus",2486
deli,"Extra Firm Silken Tofu",2475
deli,"Honey Maple Ham",2469
deli,"Gluten Free Hot Chipotle Hummus",2464
deli,"Potato Wedges",2450
deli,"Mustard Potato Salad",2436
deli,"Grilled Salmon",2421
deli,"Ham Off The Bone",2381
deli,"Smoked Honey Turkey Breast",2368
deli,"Original Hommus",2355
deli,"Sun Dried Tomato Hummus",2315
deli,"Curry Recipe Seitan",2306
deli,"Soup Chicken Tortilla",2300
deli,"Lemon Twist Hummus",2298
deli,"Black Bean Hummus",2298
deli,"Lite Italian Dry Salame",2294
deli,"Lunchables Lunch Combinations Pepperoni & Mozzarella",2288
deli,"Cajun Turkey Breast",2268
deli,"Certified Gluten-Free Chipotle Hommus",2266
deli,"Organic Superfirm Vacuum Packed Tofu",2266
deli,"Lunchables Nachos with Cheese Dip and Salsa",2248
deli,"Veggie Deli Ham",2241
deli,"Pre-Sliced Black Forest Ham",2231
deli,"Ranch Dip",2217
deli,"Smart Deli Veggie Turkey Slices",2214
deli,"Ham & American Funpack Lunchable",2210
deli,"Fried Chicken",2204
deli,"HUMMUS 10OZ  WHITE BEAN EAT WELL",2189
deli,"Deli Fresh Mesquite Smoked Turkey Breast Family Size",2188
deli,"Chorizo Style",2186
deli,"Original Tofu Pups",2182
deli,"TofuPlus Organic Extra Firm Tofu",2181
deli,"Italian Style Veggie Protein Smart Sausages",2167
deli,"Artisan Chick'n & Apple Sausage",2166
deli,Pastrami,2161
deli,Pancetta,2153
deli,"New England Clam Chowder",2145
deli,"Lunchables Uploaded 6-inch Turkey & Cheddar Sub Sandwich",2144
deli,"Meatless Vegan Hot Dogs",2111
deli,"San Francisco Potato Salad",2096
deli,"Turkey Meatloaf",2091
deli,"Mild El Nino Salsa",2089
deli,"HUMMUS 10OZ  YELLOW LENTIL EAT WELL",2083
deli,"Organic Medium Firm Tofu",2075
deli,Perfecto,2069
deli,"Black Forest Shaved 98% Fat Free Ham",2066
deli,"Spaghetti & Meatballs",2062
deli,"Mediterranean Orzo Salad",2060
deli,"Kalamata Olive Spread",2058
deli,"Ham & Swiss with Crackers",2047
deli,"Toscano Salami",2046
deli,"Tzatziki Greek Yogurt Dip",2046
deli,"Chicken Caesar Wrap",2034
deli,"Red Pepper Hummus",2029
deli,"Smoked Mozzarella Cheese",2029
deli,"Lower Sodium Oven Roasted Turkey Breast",2021
deli,"Tofu Soft",2007
deli,"Natural Slow Roasted Roast Beef",2006
deli,"Baked Potato Soup",1998
deli,"Honey Roasted Turkey",1992
deli,"Chicken With Rice Soup",1983
deli,"Garbanzo Bean Curry Pie",1980
deli,"Salsa For All Seasons Medium Chipotle Salsa",1970
deli,"Hummus, Roasted Garlic",1964
deli,"Moroccan Lentil Pie",1948
deli,"Duck Mousse with Port Wine",1942
deli,"Curry Cauliflower Soup",1937
deli,"Deli Thin-Sliced Honey Ham",1896
deli,Salsa,1884
deli,"Low-Fat Chicken Tortilla Soup",1881
deli,"Smoked Ham & Oven Roasted Turkey Sub Sandwich Kit",1878
deli,"Spinach Hummus",1865
deli,"Organic Roast Turkey Gravy",1853
deli,"All Natural Prosciutto Vacuum Pack",1851
deli,"Whipped Sweet Potatoes",1845
deli,"Turkey Gravy",1841
deli,"Original Fresh Salsa",1831
deli,"Tortellini 3 Cheese Pasta",1818
deli,"Broccoli with Almond Soup",1816
deli,"Cajun Turkey",1809
deli,"Deli Fresh Smoked Ham",1795
deli,"Breaded Chicken Dunks Lunchables",1786
deli,"Honey Smoked Turkey",1785
deli,"Twice Baked Potatoes",1781
deli,"Organic Lemon Cayenne Hummus",1768
deli,"Tofu Plus Organic Firm Tofu",1768
deli,"25% Less Fat Pepperoni",1760
deli,"Carnitas Fried Pork",1757
deli,"Beef Empanada",1739
deli,"Tempeh, Organic, Soy Cake",1725
deli,"Veggie  Breakfast Patties",1723
deli,"Uncured Pepperoni Pizza",1712
deli,"All Natural Black Forest Ham",1675
deli,"Hommus Roasted Eggplant",1668
deli,"Tabouli Salad",1641
deli,"Hatch Chile Salsa Roja",1632
deli,"Slow Roasted Thai Basil Chick'n",1612
deli,"Just Hummus",1607
deli,"Chicken Burrito Bowl",1599
deli,"Chili Lime Jackfruit Carnitas",1593
deli,"Ultra Thin Turkey",1585
deli,"Smoked Garlic Teriyaki",1584
deli,"Lentil Sage Vegan Deli Slices",1573
deli,"Fig And Olive Spread",1570
deli,"8"" Pepperoni Pizza",1569
deli,"Turkey Breast Oven Roasted",1567
deli,"Shredded Chicken",1563
deli,"Olive & Garlic Tapenade",1558
deli,"Meat Lasagna",1556
deli,"Ham & Turkey Breast Sub Kit",1540
deli,"Garlicky Hummus 8oz",1531
deli,"Vegenaise Horseradish Sauce",1527
deli,"Hommus Balsamic Caramelized Onion",1520
deli,"Tofu, Soft",1513
deli,"American Classics Macaroni Salad",1510
deli,"Club Sandwich Variety Pack",1505
deli,"Light Ranch Veggie Dip",1502
deli,"Turkey Pepperoni",1491
deli,"Carrot Pistachio & Tarragon Soup",1490
deli,"Mild Fresh Green Salsa",1487
deli,"Lunchables Uploaded Deep Dish Pizza with Pepperoni",1479
deli,"Salsa Mild",1471
deli,"Quinoa Salad",1467
deli,"Hard Salami Panino",1463
deli,"Garden Fresh Sweet Onion Salsa",1462
deli,"Turkey Variety Pack",1460
deli,"Decker Bundle",1455
deli,"Original Tempeh",1449
deli,"Beef Empanadas",1442
deli,"Jumbo Veggies Dogs",1440
deli,"Lite French Onion Dip",1440
deli,"Veggie Burgers",1439
deli,"Warrior Meal High Protein Raw Almond Raisin",1430
deli,"Tofu, Medium Firm (Regular)",1426
deli,"Honey Turkey Breast Pre-Sliced Deli",1424
deli,"Smoked Ham Style Deli Slices",1423
deli,"Vegan Veggie Salami Slices",1422
deli,"Saag Paneer",1417
deli,"Mini Quiche Florentine",1403
deli,"Almond & Raisin Hearty Oatmeal to Go",1399
deli,"Red Potato Salad",1398
deli,"Mild Roasted Guacamole",1397
deli,"Genoa Salame, Provolone Cheese & Breadsticks",1390
deli,"Shiitake Mushroom Rice Scooter",1388
deli,"Black Bean Dip",1381
deli,"Cabrese Salame",1374
deli,"Smoked Turkey",1370
deli,"Bundle of Powerfood",1340
deli,"Sriracha Hommus",1311
deli,"Artichoke Lemon Pesto",1308
deli,"Thin Sliced Honey Ham",1304
deli,"Fried Chicken Wings",1297
deli,"Falafel Hummus Wrap",1295
deli,"Deli Select Ultra Thin Hard Salami Lunch Meat",1292
deli,"Bologna Style Veggie Protein Slices",1283
deli,"Medium Combo Ranchero Salsa",1276
deli,"Pate With Black Pepper",1275
deli,"Pork Potstickers",1274
deli,"Organic Baby Red Potatoes",1272
deli,"Organic Tofu Veggie Burger",1270
deli,"Rotisserie Chicken Salad",1270
deli,"Chanterelle Mushroom And Ricotta Cappellacci",1269
deli,"Mediterranean Style Hummus",1262
deli,"98% Fat Free Premium Ham With Natural Juices",1259
deli,"Uncured Sliced Pastrami",1259
deli,"Pineapple Salsa",1254
deli,"Dill Veggie Dip",1254
deli,"Zesty Sriracha Carrot Hummus",1243
deli,Chicken,1237
deli,"Premium Old World Style Black Forest Ham",1228
deli,"Cooked Ham",1216
deli,"Turkey Breast Thin Sliced Mesquite Smoked Deli Select",1191
deli,"Deli Shaved Honey Ham",1184
deli,"Mango Salsa",1181
deli,"All Natural Thai Dumplings",1178
deli,"Organic Smoky Chipotle Hummus",1175
deli,"Oven Roasted White Turkey",1168
deli,"Otria Greek Yogurt Veggie Dip Cucumber Dill Feta",1164
deli,"Pre-Sliced Deli Roast Beef",1163
deli,"Vegan Shanghai Dumplings",1151
deli,"Spinach Artichoke Noodles",1150
deli,"Original Turkey",1150
deli,"Chopped Ham",1148
deli,"Chicken Seitan",1138
deli,Liverwurst,1138
deli,"Traditional Kettle Style Tofu",1134
deli,"Deli Fresh Coleslaw",1131
deli,"Crunchy Shrimp Tempura Roll",1129
deli,"Organic Thai Curry Tofu Nuggets",1126
deli,"Avocado, Jack and Tomato Sandwich",1125
deli,Babaganus,1113
deli,"Caprese Salad",1093
deli,"HL HUMMUS    RED PEPPER",1091
deli,"Organic Garlic Caramelized Hummus",1087
deli,"Lean Honey Ham",1085
deli,Tabuleh,1082
deli,"Honey Ham & Oven Roasted Turkey Breast Deli Thin-Sliced Variety Pack Lunch Meat",1081
deli,"Pesto Pasta Salad",1078
deli,"Tomato Basil Pesto",1072
deli,"Falafel Balls",1071
deli,"Farms Thin Sliced Smoked Ham",1068
deli,"Organic Harvest Vegetable Hummus",1068
deli,"Classic Rotisserie Chicken",1065
deli,"Deli Style Smoked Ham",1064
deli,"Chunky Classic Salsa Medium",1064
deli,"Turkey Breast, Honey Roasted, Lower Sodium",1061
deli,"All Natural Miso Paste",1058
deli,"Honey Roasted & Smoked Premium Turkey Breast",1057
