Department,Product,amountBought
breakfast,"Cocoa Bunnies Whole Grain Cereal",16343
breakfast,"Original Flavor Instant Oatmeal",16142
breakfast,"Gluten Free Sunrise Crunchy Maple Cereal",16025
breakfast,"Ezekiel 4:9 Flax Sprouted Grain Bread",15927
breakfast,"Honey Nut Chex Cereal",15617
breakfast,"Crunch Berries Cereal",15371
breakfast,"Kellogg's Pop-Tarts Frosted Strawberry Pastries",15020
breakfast,"Organic Steel Cut Oats",14901
breakfast,"90 Calorie Chocolate Fudge Brownies",14861
breakfast,"Flax Plus Raisin Bran Cereal",14791
breakfast,"Organic Gluten Free Crispy Brown Rice Cereal",14756
breakfast,"Gluten Free Foods Granola",14521
breakfast,"Quick 1 Minute Whole Grain Oats",14380
breakfast,"Pop-Tarts Frosted Strawberry Toaster Pastries",14201
breakfast,"Apples & Cinnamon Instant Oatmeal",14187
breakfast,"Special K Fruit & Yogurt Cereal",13950
breakfast,"Lower Sugar Maple & Brown Sugar Instant Oatmeal",13794
breakfast,"BelVita Blueberry Breakfast Biscuit Packs",13640
breakfast,"Organic Honey'd Corn Flakes Cereal Gluten Free",13597
breakfast,"Flax Plus Hot Oatmeal",13588
breakfast,"Cinnamon Multigrain Cereal",13587
breakfast,"Organic Quick Cooking Rolled Oats",13564
breakfast,"Frosted Toaster Pastries, Cherry Pomegran",13469
breakfast,"Island Vanilla Cereal",13367
breakfast,"Gluten Free Homestyle Hot Oatmeal",13306
breakfast,"EnviroKidz Chocolate Choco Chimps",13148
breakfast,"Crunchy Oats 'n Honey Granola",13057
breakfast,"Cocoa Puffs Cereal",13003
breakfast,"Kellogg's Nutri-Grain Apple Cinnamon Cereal",12995
breakfast,"Cereal Variety Fun Pack",12978
breakfast,"Organic Gluten Free Summer Berries Granola",12948
breakfast,"Raisin Bran",12807
breakfast,"Original Pancake and Baking Mix",12485
breakfast,"Multi Grain Cheerios Cereal",12456
breakfast,"Organic Love Crunch Dark Chocolate Macaroon Granola",12355
breakfast,"Special K Original Cereal",12309
breakfast,"Gluten-Free Pancake Mix",12028
breakfast,"Apple Cinnamon Cheerios Cereal",11957
breakfast,"Crunchy Chocolate Chip Chia Granola & Seed Bars",11780
breakfast,"Gluten Free Organic Peanut Butter & Chocolate Cereal",11720
breakfast,"Corn Flakes",11688
breakfast,"Big Chewy Chocolate Chip Granola",11675
breakfast,"Blueberry Almond Breakfast Bars",11609
breakfast,"Organic Flax Plus Pumpkin Raisin Crunch Cereal",11578
breakfast,"Cracklin' Oat Bran Cereal",11534
breakfast,"Organic Cinnamon Raisin Granola",11266
breakfast,"Pop-Tarts Frosted Brown Sugar Cinnamon Toaster Pastries",11137
breakfast,"Golden Grahams Cereal",11000
breakfast,"Organic Extra Thick Rolled Oats",10931
breakfast,"Hot Oatmeal Variety Pack",10819
breakfast,"No Sugar Added Muesli Cereal",10488
breakfast,"Peanut Butter Gluten Free Breakfast Bars",10415
breakfast,"Gluten Free Baking and Pancake Mix",10327
breakfast,"Multigrain Pancake & Waffle Mix",10113
breakfast,"Gluten Free Steel Cut Oats",10092
breakfast,"Old Fashioned Oatmeal",10086
breakfast,"Simply Granola",9851
breakfast,"Sweetened Corn & Oat Cereal",9850
breakfast,"Classic Granola",9838
breakfast,"Special K Vanilla Almond Cereal",9693
breakfast,"Original Pancake & Waffle Mix",9572
breakfast,"Organic Razzi Raspberry Frosted Toaster Pastries 6 Count",9471
breakfast,"Organic Gracious Granola",9411
breakfast,"Oats and Honey Protein Crunchy Granola",9379
breakfast,"Apple Jacks Cereal",9348
breakfast,"Paleo Pancake & Waffle Mix",9331
breakfast,"Organic Ancient Grains Granola",9242
breakfast,"EnviroKidz Glute Free & Wheat Free Chocolate Crispy Rice Bars",9170
breakfast,"Original Frosted Mini Wheats Little Bites",9072
breakfast,"Honey Bunches With Almonds Cereal",9036
breakfast,"Organic French Vanilla Almond Granola",8935
breakfast,"Dark Mocha Almond Chewy Granola Bars",8782
breakfast,"Organic Buckwheat Pancake & Waffle Mix",8780
breakfast,"Smart Start Original Antioxidants Cereal",8722
breakfast,"Organic Stoneground Flakes Purple Corn Cereal",8696
breakfast,"Special K Chocolatey Delight Cereal",8589
breakfast,"Quick & Easy Steel Cut Irish Oatmeal",8556
breakfast,"Unfrosted Strawberry Toaster Pastries",8546
breakfast,"Corn Pops Cereal",8430
breakfast,"Gluten Free Baking & Packing Mix",8366
breakfast,"Organic Fruit and Nut Granola Cereal",8364
breakfast,"Pop-Tarts Frosted Brown Sugar Cinnamon Pastries",8189
breakfast,"Gluten Free Puffins Honey Rice Cereal",8153
breakfast,"Heritage Flakes Cereal",8145
breakfast,"Kellogg's Nutri-Grain Blueberry Cereal",8125
breakfast,"BelVita Golden Oat Breakfast Biscuit Packets",8051
breakfast,"Flax Plus Red Berry Crunch Cereal",7971
breakfast,"Kix Crispy Corn Puffs Cereal",7962
breakfast,"Kellogg's Corn Flakes Cereal",7938
breakfast,"Organic Frosted Blueberry Toaster Pastries",7930
breakfast,"Berry Vanilla Puffs",7923
breakfast,"Organic Gluten Free Pancake & Baking Mix",7919
breakfast,"Cocoa Krispies Cereal",7900
breakfast,"Original Bran Cereal",7852
breakfast,"7 Whole Grain Nuggets Cereal",7807
breakfast,"Special k Protein Cereal",7730
breakfast,"Original Cafe Mix Granola",7650
breakfast,"Reese Puffs",7606
breakfast,"Multigrain Cereal",7604
breakfast,"Corn Chex Cereal",7594
breakfast,"Extra Thick Whole Grain Rolled Oats",7562
breakfast,"Corn Flakes Cereal",7490
breakfast,"Ezekiel 4:9 Golden Flax Sprouted Grain Crunchy Cereal",7367
breakfast,"Swiss Muesli",7363
breakfast,"Special K Original",7353
breakfast,"General Mills Multi-Grain",7284
breakfast,"Kellogg's Special K Red Berries Cereal",7265
breakfast,"Fruit & Cream Variety Pack",7236
breakfast,"Protein Caramel Nut Chewy Bars",7117
breakfast,"Soft Baked Granola",7109
breakfast,"Whole Wheat Fig Bar",7023
breakfast,"Fruity Cheerios Cereal",7002
breakfast,"Fruity Pebbles Rice Cereal",6916
breakfast,"Chocolate Chip Granola",6909
breakfast,"Sweet & Fruity Cranberry Granola",6903
breakfast,"Reese Puffs Peanut Butter Cereal",6754
breakfast,"Berry Bunnies Cereal Organic",6699
breakfast,"Brown Rice Crisps",6661
breakfast,"Apple Cinnamon Hot Oatmeal",6647
breakfast,"Multi Grain Cheerios",6553
breakfast,"Simply Granola Oats Honey Almond Cereal",6524
breakfast,"Classic Pancakes",6493
breakfast,"Puffins Peanut Butter & Chocolate Cereal",6482
breakfast,"Cereal, Panda Puffs, Peanut Butter",6447
breakfast,"Dino Eggs Instant Oatmeal",6443
breakfast,"Froot Loops Cereal",6427
breakfast,"Gluten Free Oatmeal, Variety Pack",6413
breakfast,"Buttermilk Complete Pancake Mix",6376
breakfast,"Protein Chewy Bars Salted Caramel Nut",6343
breakfast,"Corn Grits",6271
breakfast,"Nutri-Grain Soft Baked Mixed Berry Cereal Breakfast Bars",6267
breakfast,"Shake n Pour Buttermilk Pancake Mix",6228
breakfast,"Crunchy Variety Pack Granola",6194
breakfast,"Ezekiel 4:9 Sprouted Whole Grain Cereal Almond",6127
breakfast,"Oat Blueberry Lemon Whenever Bars",6085
breakfast,"Vanilla All Natural Liquid Coffee Creamer",6068
breakfast,"Cocoa Pebbles Cereal",6058
breakfast,"Protein & Fiber Madagascar Vanilla, Almonds & Pecans Hot Oatmeal",5961
breakfast,"Grain Free Maple Granola",5920
breakfast,"Whole Grain Cereal",5897
breakfast,"Maple Pecan",5879
breakfast,"Farmhouse Waffle & Pancake Mix",5861
breakfast,"Chocolate Cereal",5853
breakfast,"Cinnamon Raisin Sprouted Whole Grain Cereal",5827
breakfast,"Maple & Pecan Granola Gluten Free",5803
breakfast,"Honey Bunches of Oats Roasted Oats",5796
breakfast,Muesli,5791
breakfast,"Organic Handmade Granola",5775
breakfast,"Peanut Butter Crunch Cereal",5766
breakfast,"Krave Cereal Chocolate",5749
breakfast,"Organic Toaster Pastries Frosted Lotta Chocolotta - 6 CT",5746
breakfast,"Fiber One Oat & Chocolate Bar",5719
breakfast,"Maple Nut Hot Oatmeal",5650
breakfast,"Frontier Whole Wheat Oat & Honey Flapjack and Waffle Mix",5648
breakfast,"Organic Corn Flakes Fruit Juice Sweetened Cereal",5604
breakfast,"Wheat Chex Cereal",5593
breakfast,"Apple Cinnamon Fig Bar",5587
breakfast,"Chocolate Delight Granola",5564
breakfast,"Organic Peanut Butter Granola",5535
breakfast,"Kellogg's Special K Strawberry Fruit Crisps 100 Calorie",5526
breakfast,"Chocolate Cheerios Cereal",5512
breakfast,"Enriched Farina Hot Cereal",5464
breakfast,"Wheat Free Gluten Free Instant Oatmeal Maple Raisin With Flax",5464
breakfast,"90 Calorie Chocolate Chip Cookie",5453
breakfast,"Organic Quinoa Hot Cereal Flakes",5417
breakfast,"Organic Stoneground Flakes Cocoa Clusters Cereal",5415
breakfast,"Light Frosted Amazon Flakes",5407
breakfast,"Real Medleys Summer Berry Oatmeal Cup",5403
breakfast,"Organic Hearty Morning Fiber Cereal",5394
breakfast,"Original Paleo Krunch Granola",5392
breakfast,"French Vanilla Almond Granola",5386
breakfast,"Shredded Wheat",5359
breakfast,"Organic Love Crunch Granola Apple Crumble",5309
breakfast,"Organic Promise Berry Fruitful Cereal",5212
breakfast,"Sprouted Khorasan Honey O's",5131
breakfast,"Instant, Irish Oatmeal, Maple & Brown Sugar",5120
breakfast,"Blueberry Breakfast Biscuits",5078
breakfast,"Gluten Free Pancake Mix",5044
breakfast,"Smart Bran With Psyllium & Oatbran Cereal",5040
breakfast,"Gluten Free Nutty Cranberry Maple Granola",5014
breakfast,"Complete Original Pancake & Waffle Mix",4955
breakfast,"Pancake & Waffle Mix, Almond Flour",4954
breakfast,"90 Calories Low Fat Chocolate Chunk Granola Bars",4949
breakfast,"Rice Puffs Cereal",4868
breakfast,"Honey Clusters Cereal",4868
breakfast,"Eco-Pac Kamut Puffs Cereal",4852
breakfast,"Strawberries & Cream Instant Oatmeal",4822
breakfast,"Ezekiel 4:9 Original Sprouted Grain Crunchy Cereal",4816
breakfast,"Blueberry Almond Granola",4807
breakfast,"Organic Chia Sprouted Oat Vanilla Granola",4764
breakfast,"Sunrise Crunchy Cinnamon Cereal",4739
breakfast,"Flax Plus Maple Pecan Crunch Cereal",4732
breakfast,"Organic Gluten Free Maple Buckwheat Flakes",4723
breakfast,"Real Medleys Peach Almond Oatmeal",4707
breakfast,"Real Medleys Apple Walnut Oatmeal",4673
breakfast,"Cinnamon Chex",4648
breakfast,"Cinnamon Toast Crunch Crispy Sweetened Whole Wheat & Rice Cereal",4622
breakfast,"Frosted S'mores Toaster Pastries",4610
breakfast,"Protein Oats & Honey Cheerios",4529
breakfast,"Power O's Chocolate cereal",4516
breakfast,"Frosted Granny's Apple Pie Toaster Pastries",4510
breakfast,"Honey Nut Dream Granola",4479
breakfast,"Gluten Free Wheat Free Pancake & Waffle Mix",4475
breakfast,"Shake 'N Pour Buttermilk Pancake Mix",4431
breakfast,"Honey Bunches Of Oats Roasted Cereal",4431
breakfast,"Organic Flax Plus Multibran Flakes Cereal",4418
breakfast,"Crunchy Granola Bars Variety Pack",4416
breakfast,"Life Cereal",4413
breakfast,"Rich Milk Chocolate Complete Nutritional Drink",4410
breakfast,"Pop Tarts Variety Pack",4401
breakfast,"Buttermilk Pancake & Waffle Mix",4400
breakfast,"Almond Chia Granola Clusters",4389
breakfast,Wheaties,4334
breakfast,"Post Selects Great Grains Cereal Raisins, Dates and Pecans",4330
breakfast,"Honey Nut Oatmeal Squares",4325
breakfast,"Raisin, Date & Walnut Instant Oatmeal",4292
breakfast,"Tri Fun Pack Fruit Loops, Cocoa Krispies; Apple Jacks",4283
breakfast,"Real Medleys Super Grains Banana Walnut Oatmeal Cup",4281
breakfast,"Old Fashioned Oats",4270
breakfast,"Strawberry Fig Bars",4264
breakfast,"Rice Cereal",4239
breakfast,"Cheerios Family Size Cereal",4232
breakfast,"Maple & Brown Sugar High Fiber Instant Oatmeal",4182
breakfast,"Cereal, Puffed Rice",4118
breakfast,"Breakfast Raspberry Chia Bars",4075
breakfast,"Quick Cooking Steel Cut Oats",4035
breakfast,"Kellogg's Pop-Tarts Frosted S'mores Pastries",3972
breakfast,"Organic Corn Flakes Cereal Fruit Juice Sweetened",3965
breakfast,"Honey Nut Cheerios Medley Crunch Cereal",3960
breakfast,"Organic Quick Cooking Steel Cut Oats",3910
breakfast,"Organic Puffed Kamut Cereal",3889
breakfast,"Gluten Free Organic Oat Based Cereal",3844
breakfast,"Original Cinnamon Granola with Cranberries and Sunflower Seeds",3838
breakfast,"Whole Grain Buttermilk Pancake & Waffle Mix",3834
breakfast,"Organic High Fiber Oat Bran Hot Cereal",3785
breakfast,"Paleo Granola",3731
breakfast,"Apple Cinnamon With Flax Instant Oatmeal",3718
breakfast,"General Mills Basic 4 Cereal",3697
breakfast,"Gluten Free Extreme Fruit & Nut Granola",3681
breakfast,"Qi'a Gluten Free Oatmeal Creamy Coconut",3674
breakfast,"Coconut Almond Protein Chewy Bars",3669
breakfast,"Organic Koala Crisp Chocolate Cereal",3653
breakfast,"Organic Heritage Crunch Cereal",3638
breakfast,"Honey Smacks Sweetened Puffed Wheat Cereal",3629
breakfast,"Protein Pancake Mix",3605
breakfast,"Gluten Free Organic Cereal Coconut Maple Vanilla",3593
breakfast,"Gluten Free Extra Thick Rolled Oats",3561
breakfast,"Soft Baked Banana Bread",3554
breakfast,"Gluten Free Oatmeal Classic with Flax & Chia",3522
breakfast,"Cinnamon Raisin Granola",3518
breakfast,"Golean Crisp! Cinnamon Crumble Cereal",3498
breakfast,"Crispy Rice Cereal",3464
breakfast,"Frosted Cherry Pop-Tarts Toaster Pastries",3436
breakfast,"Limited Edition Mini Trix Cereal",3408
breakfast,"Blueberry Pecan Mix Granola",3376
breakfast,"Froot Loops Family Size Cereal",3358
breakfast,"Cranberry Almond Granola  Gluten Free",3345
breakfast,"Frosted Cherry Toaster Pastries",3341
breakfast,"Gluten Free Pancake and Baking Mix",3322
breakfast,"Cereal with Real Strawberries",3309
breakfast,"Special K Oats & Honey Cereal",3281
breakfast,"Oatmeal Variety Pack",3268
breakfast,"Belgian Waffle Mix",3224
breakfast,"Oatmeal Blueberry & Hazelnut Cup",3213
breakfast,"Fit Triple Berry Crunch Whole Grain Granola",3193
breakfast,"Instant Oatmeal Weight Control Variety",3186
breakfast,"Gluten Free Oatmeal Apple Pieces and Cinnamon with Flax & Chia",3180
breakfast,"Real Medleys Blueberry Hazelnut Oatmeal",3160
breakfast,"Sunrise Crunchy Honey Cereal",3157
breakfast,"Chocolate Granola Cereal",3146
breakfast,"Belvita Soft Baked Mixed Berry",3106
breakfast,"Original Sprouted Grains Protein & Fiber Hot Oatmeal",3100
breakfast,"Organic Quinoa Cacao Sprouted Oat Granola",3097
breakfast,"Soft Baked Oats and Chocolate Breakfast Biscuits (Cookies)",3083
breakfast,"Original Gourmet Granola",3069
breakfast,"Gluten Free Strawberry Toaster Pastry",3060
breakfast,"Organic Instant Regular Oatmeal",3041
breakfast,"Blackberry Graham Soft-Baked Cereal Bars",3002
breakfast,"Original Spoon Size Shredded Wheat Cereal",3001
breakfast,"Organic Whole Wheat Stoneground Flakes Cereal",2961
breakfast,"Gluten Free & Non-Dairy Pancake And Waffle Mix",2959
breakfast,"Organic Dark Chocolate Almond Granola Cereal",2936
breakfast,"Instant Pro Banana Nut Oatmeal",2903
breakfast,"Heritage O's Multigrain Cereal",2902
breakfast,"Original Instant Grits",2900
breakfast,"Cherry Chocolate",2897
breakfast,"Granola, Original, Almond Pecan",2894
breakfast,"Erewhon Organic 100% Whole Grain Honey Rice Twice Cereal",2882
breakfast,"Ginger Snap Granola",2867
breakfast,"Cream of Buckwheat Cereal",2844
breakfast,"Gluten Free Cinnamon Heaven Cereal",2838
breakfast,"Dark Cacao",2821
breakfast,"Maple & Brown Sugar Instant Oatmeal",2807
breakfast,"Granola, Original Honey",2805
breakfast,"Breakfast Pack",2803
breakfast,"Gluten Free Lemon Streusel Muffins",2801
breakfast,"Gluten Free Pancake & Waffle Mix",2796
breakfast,"Farmer's Market Berry Crumble Protein & Fiber Hot Oatmeal",2755
breakfast,"Creamy Wheat Hot Cereal",2748
breakfast,"Crunchy Honey Roasted Granola",2722
breakfast,"Oat Fit Maple & Brown Sugar Instant Oatmeal",2719
breakfast,"BelVita Cranberry Orange Breakfast Bar",2718
breakfast,"Kelloggs Special K Protein Cinnamon Brown Sugar Crunch",2709
breakfast,"Toasted Artisan Mix Granola",2700
breakfast,"Organic Gluten Free Sprouted Corn Flakes",2676
breakfast,"Certified Gluten-Free Oats Natural Oatmeal Packets - 8 CT",2673
breakfast,"Organic Instant Oatmeal Maple and Brown Sugar",2664
breakfast,"Maple Pecan Granola",2661
breakfast,"Pop-Tarts Frosted Cookies & Creme Toaster Pastries",2654
breakfast,"Fruit and Nut Granola",2652
breakfast,"Instant Original Hot Cereal",2646
breakfast,"Honey Nut Crunch Cereal",2643
breakfast,"Organic Recipe Granola",2642
breakfast,"Oat Bran Gluten Free",2639
breakfast,"Organic Maple Cinnamon Waffles",2634
breakfast,"Original Muesli Cereal",2629
breakfast,"Original High Fiber Medley Cereal",2627
breakfast,"Organic Chocolate O's Cereal",2618
breakfast,"Southern Style White Corn Grits",2582
breakfast,"Mexican Mix Granola",2573
breakfast,"Veganic Sprouted Ancient Maize Flakes",2554
breakfast,"Frosted Chocolate Fudge Pop-Tarts",2541
breakfast,"Oats 'N Dark Chocolate Protein Granola",2530
breakfast,"Healthy Grains Low Fat Banana Nut Clusters",2508
breakfast,"Gluten Free Steel Cut Oats Hot Cereal",2470
breakfast,"Organic Black Chia Seeds",2467
breakfast,"Special K Chocolatey Pretzel Cereal Bars",2455
breakfast,"Veganic Sprouted Ancient Grain O's",2446
breakfast,"Instant Oatmeal Peaches & Cream",2437
breakfast,"Frosted Mini-Wheats Strawberry Cereal",2425
breakfast,"Organic Whole Grain Granola",2424
breakfast,"Wild Berry Low Fat Clusters & Flakes",2422
breakfast,"Organic Instant Oatmeal Light Maple Brown Sugar",2418
breakfast,"Unfrosted Strawberry Pop Tarts",2415
breakfast,"Nutri-Grain Strawberry",2411
breakfast,"EnviroKidz Brown Sugar Maple Oatmeal",2404
breakfast,"Great Grains",2373
breakfast,"The Original",2372
breakfast,"Gluten Free Blueberry Breakfast Bars",2360
breakfast,"Pop-Tarts Frosted Strawberry/Frosted Brown Sugar Cinnamon Variety Pack Toaster Pastries",2348
breakfast,"Baked Crackers, Cheddar Cheese",2340
breakfast,"Organic Maple Brown Sugar Granola",2327
breakfast,"Quick 3-Minute Steel Cut Oats",2324
breakfast,"Organic Creamy Buckwheat Hot Cereal Gluten Free",2289
breakfast,"Organic Gluten Free Hi-Protein Pancake & Baking Mix",2277
breakfast,"Qi'a Gluten Free Oatmeal Superseeds and Grains packets",2272
breakfast,"Oatmeal Traditional",2232
breakfast,"Pop-Tarts Frosted Blueberry Toaster Pastries",2230
breakfast,"Oats & Peanut Butter Chewy Bars",2217
breakfast,"All-Bran Original Cereals",2216
breakfast,"Raisin Bran Whole Grain Wheat & Bran Cereal",2216
breakfast,"Power Cakes Flapjack and Waffle Mix",2212
breakfast,"Corn Chex Gluten Free",2172
breakfast,"Quick Enriched White Hominy Grits",2167
breakfast,"Paleo Granola Cinnamon Crunch",2165
breakfast,"Vanilla Almond Pecan Oatmeal Bowl",2157
breakfast,"Frontier Buttermilk and Honey Flapjack and Waffle Mix",2144
breakfast,"Apple Quinoa Cinnamon Oatmeal Fruit Squeeze",2136
breakfast,"Blueberry Banana Walnut Hot Oats",2136
breakfast,"Gluten Free Strawberry Breakfast Bars",2135
breakfast,"Bisquick Heart Smart Pancake & Baking Mix",2087
breakfast,"Organic Cinnamon Flax Sprouted Oat Granola",2083
breakfast,"Spoon Size Wheat 'n Bran Shredded Wheat Cereal",2080
breakfast,"Kellogg's Special K Chocolate Almond Cereal",2076
breakfast,"Apple Cinnamon Pecan Oatmeal Cup",2064
breakfast,"Trail Mix Chewy Granola Bars Dark Chocolate & Nut",2032
breakfast,"Nutri-Grain Raspberry Cereal Bars",2023
breakfast,"Oatmeal Square Banana Dark Chocolate",2005
breakfast,"Cranberry Nut Goodness Granola",2003
breakfast,"Oatmeal Blueberry Acai Flax Fruit Squeeze",1985
breakfast,"Original Granola",1970
breakfast,"Organic Instant Oatmeal",1960
breakfast,"Coco Crunch Sprouted Granola",1950
breakfast,"Real Medleys Super Grains Maple Pecan Raisin Oatmeal Cup",1943
breakfast,"Oat Revolution Classic Steel Cut Oats with Flax",1936
breakfast,"Unfrosted Buncha Blueberries Toaster Pastries 6 Count",1917
breakfast,"Cinnamon PaleoKrunch Granola",1890
breakfast,"Blueberry Soft-Baked Oatmeal Squares",1883
breakfast,"Protein & Fiber Hot Oatmeal Farmer's Market Berry Crumble",1878
breakfast,"Maple Granola Cereal",1876
breakfast,"Honey Puffs Cereal",1857
breakfast,"Raspberry Coconut Oatmeal Fruit Squeeze",1832
breakfast,"Brown Sugar Cinnamon Pastry Crisps",1795
breakfast,"Frosted Mini-Wheats Blueberry Cereal",1792
breakfast,"Original Golden Grahams",1780
breakfast,"Gluten Free Rice & Shine Hot Cereal",1758
breakfast,"Hot Strawberry Raspberry Oats",1754
breakfast,"Farmhouse, Pancake & Waffle Mix",1742
breakfast,"Buttermilk Pancake Mix",1739
breakfast,"Organic Whole O's Cereal",1731
breakfast,"Pop-Tarts Frosted Chocolate Fudge Toaster Pastries",1723
