Department,Product,amountBought
frozen,"Pesto Pizza",24434
frozen,"Breaded Fish Sticks",24361
frozen,"Vegetable Medley",24100
frozen,"Light and Lean Macaroni and Cheese",24090
frozen,"Black Bean Tamale Verde",23900
frozen,"Sesame Street Organic Mini Blueberry Pancakes",23864
frozen,"Tater Puffs",23794
frozen,"Organic Original Acai Berry + Guarana Smoothie Packs",23578
frozen,"Beyond Beef Fiesty Crumble",23519
frozen,"Steamfresh Super Sweet Corn",23473
frozen,"French Vanilla Ice Cream",23441
frozen,"Mango Sorbet",23416
frozen,"Eggo Cinnamon Toast Waffles",23384
frozen,"California Veggie Burger",23383
frozen,"Waffle Cut Sweet Potato Seasoned Fries",23290
frozen,"Light & Lean Spaghetti Italiano with Meatless Meatballs",23135
frozen,"Original Whipped Topping",23125
frozen,"Eggo Buttermilk Waffles",22718
frozen,"Mango Sorbet Pops",22379
frozen,"Sweet Potato Littles",22369
frozen,"Enchilada Black Bean Vegetable",22356
frozen,"S'mores Chocolate Ice Cream",22336
frozen,"Pepperoni Pizza Rolls",22314
frozen,"Ice Bag",22254
frozen,"Chicken Fried Rice",22243
frozen,"Organic Classic Sea Salt  Oven Crinkles Fries",22202
frozen,"Raw Shrimp",22172
frozen,"Homestyle Breaded Chicken Breast Tenders",22136
frozen,"Truffle Parmesan Macaroni & Cheese Bowl",22106
frozen,"Fresh Frozen Wild Blueberries",22015
frozen,"Organic Chicken & Vegetable Potstickers",22002
frozen,"Three Cheese Mini Pizza Bagels Frozen Snacks",21983
frozen,"Brown Rice Black-Eyed Peas and Veggies Bowl",21813
frozen,"Chicken Pad Thai With Rice Noodles",21733
frozen,"Mandarin Orange Crispy Chick'n",21566
frozen,"Sweet Potato Fries with Salt",21537
frozen,"Whole Wheat Eggo Waffles",21532
frozen,"Organic Sweet Peas",21500
frozen,"Single Serve Cheese Pizza",21461
frozen,"Vegetable Pot Pie",21361
frozen,"Mocha Almond Fudge Minis Almond Milk Frozen Dessert",21322
frozen,"Whole Grain Organic Waffles, Totally Original",21280
frozen,"Dairy Free Gluten Free Cheeze Lover's Pizza",20945
frozen,"Potato Puffs with Roasted Garlic and Cracked Black Pepper",20925
frozen,"Vegetable Fried Rice",20489
frozen,"Black Bean Veggie Burger",20221
frozen,"Natural Chicken & Apple Breakfast Sausage Patty",20186
frozen,"Beast Burger",20163
frozen,"Frozen Breaded Bagged Chicken Nuggets",20148
frozen,"Lemon Cake Ice Cream",19969
frozen,"Buttermilk Pancakes 8 Count",19835
frozen,"Organic Gluten Free & Wheat Free Pumpkin Spice Waffles",19793
frozen,"Cilantro Lime Chicken Burrito",19791
frozen,"Breaded Chicken Breast Nuggets, Gluten Free",19680
frozen,"Mediterranean Thin Crust Pizza",19662
frozen,"Chocolate Fudge Brownie Ice Cream",19555
frozen,"Shredded Beef Burrito",19541
frozen,"Chocolate Milk Frozen Pops",19433
frozen,"Spinach Pizza Snacks",19198
frozen,"Cafe Cuisine Sesame Chicken",18967
frozen,"A+ Cinnamon Sweet Potato Pancakes",18907
frozen,"Caribbean Coconut Gelato",18904
frozen,"Macaroni and Cheese",18823
frozen,"Mint Chocolate Chip Frozen Greek Yogurt Bars",18786
frozen,"Swedish Meatballs",18741
frozen,"Brazilian Cheese Bread Original Cheddar and Parmesan",18661
frozen,"Eggo Blueberry Waffles",18638
frozen,"Gluten Free & Dairy Free Thai Red Curry With Organic Jasmin Rice & Vegetables",18534
frozen,"Crispy Chick'n Sliders",18534
frozen,"Chicken Enchilada Bowl",18504
frozen,"Light & Lean Sweet & Sour Asian Noodle Pasta",18454
frozen,"Organic Beans And Cheese Burrito",18252
frozen,"Onion Rings",18101
frozen,"No Sugar Added Variety Fruit Bars",18016
frozen,"Margherita With Cherry Tomatoes Pizza",17925
frozen,"Baked Soft Pretzels",17916
frozen,"Mint Chocolate Cookie Ice Cream",17861
frozen,"Ice Pops Sugar Free, Orange, Cherry, Grape",17769
frozen,"Gourmet Pizza Three Cheese Gluten Free",17678
frozen,"Premium Ice Cubes",17670
frozen,"Simple Favorites Lasagna with Meat Sauce",17527
frozen,"Ice Cream Chocolate Mocha Chip",17431
frozen,"Shepherd's Pie",17410
frozen,"Sesame Street Organic Homestyle Mini Pancakes",17301
frozen,"Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack",17205
frozen,"Tofu Scramble",17167
frozen,"Bowls Tortilla Casserole & Black Beans",17145
frozen,"Super Greens Veggie Burgers",17009
frozen,"Whole Grain Organic Blueberry Waffles",16905
frozen,"Chicken Bean and Rice Burrito",16886
frozen,"Indian Samosa Wrap",16882
frozen,"Pearl Onions",16841
frozen,"Pastry Kitchens Classic Puff Pastry",16664
frozen,"Enchilada with Spanish Rice & Beans Meal",16388
frozen,"Light & Lean Black Bean and Cheese Enchilada",16370
frozen,"Broccoli Cuts",16351
frozen,"Oreo  Ice Cream Sandwiches",16307
frozen,"Chik'n Patties",16175
frozen,"Baked Cheese Ravioli",16134
frozen,"Organic Fudge Bars",16112
frozen,"Coconut Milk Vanilla Frozen Dessert",16084
frozen,"Grilled & Ready Chicken Breast Strips",16041
frozen,"Sweet Peas",16007
frozen,"Golden Crinkles French Fried Potatoes",15924
frozen,"Rising Crust Supreme (Sausage, Pepperoni, Red Peppers, Green Peppers, Onions, Black Olives) Frozen Pizza",15863
frozen,"Organic Cookies & Cream Ice Cream",15762
frozen,"Frozen Blueberries",15753
frozen,"Alaskan Salmon Burgers",15735
frozen,"Organic Southwestern Burrito",15692
frozen,"Teriyaki Meal Bowls",15635
frozen,"Freshly made pasta in a Real Cheddar cheese sauce Macaroni & Cheese",15575
frozen,"Cheese Tamale Verde",15561
frozen,"Mint Chip Ice Cream",15320
frozen,"Vegan Margherita Pizza With Daiya Cheeze",15309
frozen,"Crispy Seasoned Potato Puffs with Roasted Garlic & Cracked Pepper",15298
frozen,"Broccoli Pot Pie With Cheddar Cheese Sauce",15297
frozen,"Outshine Fruit Bars",15241
frozen,"Frozen Goo-Berry Pie Kefir",15185
frozen,"Organic Asparagus Spears",15135
frozen,"Uncured Pepperoni Mini Pizza Bagels Frozen Snacks",15128
frozen,"Egg & Smoked Gouda Multi-Grain Flatbread Breakfast Sandwich",14900
frozen,"Black Eyed Peas",14853
frozen,"Kidz Baked Chicken Nuggets",14838
frozen,"Light and Lean 3 Cheese Penne Marinara",14816
frozen,"Eggo Buttermilk Pancakes",14790
frozen,"Dulce de Leche Caramel Ice Cream",14772
frozen,"Eggs, Cheese & Turkey Sausage Breakfast Burrito",14706
frozen,"Roasted Mushroom Pizza",14647
frozen,"BBQ Chicken Crispy Thin Crust Pizza",14635
frozen,"Spaghetti with Meat Sauce Pasta Meal",14509
frozen,"Belgian Milk Chocolate Gelato",14447
frozen,"Gluten Free Paleo Fettuccine",14446
frozen,"Ice Cream, Super Premium, Mint Chocolate Chip",14356
frozen,"Pupusas, Pinto Bean & Cheese",14301
frozen,"Bean, Rice and Cheddar Burrito",14286
frozen,"Mint Chocolate Chip",14182
frozen,"Indian Mattar Paneer",14179
frozen,"Lightly Seasoned Chick'n Scallopini",14178
frozen,"Of Maine Fresh Frozen Wild Blueberries",14095
frozen,"Sausage  Links",14081
frozen,"Frozen Organic Mango Chunks",14031
frozen,"Organic Waffles Flax Plus",14016
frozen,"Cocktail Style Cubes  Spring Water Ice",13994
frozen,"New York Super Fudge ChunkÂ® Ice Cream",13992
frozen,"Simple Favorites Chicken Enchilada Suiza",13950
frozen,"Lighty Breaded Fishies",13922
frozen,"Original Thin Pepperoni Pizza",13915
frozen,"Bagel Bites Three Cheese Mini Bagel Pizzas",13751
frozen,"Favorites Alfredo Pasta with Chicken & Broccoli",13734
frozen,"Organic Berry Basket Blend",13699
frozen,"Chipotle Lime Meat-Free Crispy Fingers",13645
frozen,"Cookies & Cream Ice Cream",13565
frozen,"Petite Peas",13561
frozen,Ice,13531
frozen,"Freeze Dried Strawberry Slices",13463
frozen,"Pistachio Pistachio Ice Cream",13456
frozen,"Organic Coconut Bliss Vanilla Island Ice Cream",13427
frozen,"Cuties Non Dairy Vanilla Frozen Dessert Sandwiches",13422
frozen,"Salted Caramel Core Ice Cream",13419
frozen,"Vanilla Frozen Non-Dairy Dessert Bites",13414
frozen,"Gluten Free Chicken Dumplings",13407
frozen,"Artisan French Rolls",13348
frozen,"Fudgsicle No Sugar Added",13254
frozen,"Chocolate Chunk Cookie",13162
frozen,"Signature Pepperoni Crispy Thin Crust Pizza",13160
frozen,"Chicken Apple Sausage Egg White Breakfast Burrito",13156
frozen,"Beef Taquitos",13124
frozen,"Chicken Biryani",13113
frozen,"Rocky Road Ice Cream",13038
frozen,"Egg & Green Chile Burrito",13036
frozen,"Lasagna, Vegetable, with Daiya Cheeze",12954
frozen,"Uncured Ham-Egg & Cheddar Multi-Grain Flatbread Breakfast Sandwich",12898
frozen,"Triple Berry Blend",12855
frozen,"Steamfresh Premium Selects Frozen Whole Green Beans",12843
frozen,"Turkey Pot Pie",12829
frozen,"Original Ice Cream Bar",12672
frozen,"Chocolate Dark Chocolate Ice Cream Bars",12653
frozen,"Spinach Feta in a Pocket Sandwich",12635
frozen,"Coldbrew Coffee Pops",12627
frozen,"Cheese & Pepperoni Mini Bagels",12627
frozen,"Pepperoni Pizza",12623
frozen,"Shelled Soybeans Edamame",12601
frozen,"Organic Dutch Chocolate Ice Cream",12574
frozen,"Pizzeria Style Classic Crust Pepperoni Pizza",12557
frozen,"Sea Salt Caramel Frozen Greek Yogurt Bars",12514
frozen,"Uncrustables Peanut Butter & Strawberry Spread Sandwich",12508
frozen,"Cherry Garcia Frozen Yogurt",12498
frozen,"Chick'n Nuggets",12434
frozen,"Milk Chocolate Covered Frozen Banana",12432
frozen,"Chicken Free Strips Grilled",12416
frozen,"Savory Turkey Breakfast Sausage Patties",12404
frozen,"Elmo Mac 'n Cheese With Carrots & Broccoli",12345
frozen,"Organic Shiitaki Mushrooms",12280
frozen,"Waffles, Sweet Belgian, Vanilla",12222
frozen,"Meatloaf and Mashed Potatoes",12205
frozen,"Nacho Cheese & Bean Snacks",12200
frozen,"Gluten Free Original Baguettes",12198
frozen,"Bag of Large Lemons",12158
frozen,"Delights Turkey Sausage, Egg Whites & Cheese Croissant",12148
frozen,"Eggo Nutri-Grain Blueberry Waffles",12134
frozen,"Organic Gotta Have Vanilla Nonfat Frozen Yogurt",12126
frozen,"Thai Green Curry",12013
frozen,"Sea Salt Caramel Ice Cream",11992
frozen,"Homestyle Belgian Waffles",11963
frozen,"Cashew Milk Salted Caramel Cluster Non-Dairy Frozen Dessert",11959
frozen,"Breakfast Burrito",11956
frozen,"Steamers Broccoli & Cheese Sauce",11881
frozen,"Spa Cuisine Butternut Squash Ravioli",11872
frozen,"Freshly made pasta, rich meat sauce and Real Mozzarella cheese Lasagna with Meat & Sauce",11806
frozen,"Gotta Have Vanilla Organic Frozen Nonfat Yogurt",11802
frozen,"Hash Browns Country Style",11789
frozen,"Delights Turkey Sausage Egg Whites & Cheese English Muffin",11779
frozen,"Craveables Pepperoni Pizza",11721
frozen,"Vanilla and Chocolate Low Fat Ice Cream Sandwiches",11688
frozen,"Simple Favorites Five Cheese Rigatoni",11681
frozen,"Vanilla, Chocolate, Strawberry Ice Cream",11671
frozen,"Steamfresh Selects Frozen Broccoli, Cauliflower & Carrots",11654
frozen,"Coconut Milk Non Dairy Frozen Dessert No Sugar Added Mint Chip",11653
frozen,"Dairy Free Vegetable Pot Pie",11653
frozen,"Classic Mixed Vegetables",11619
frozen,"Orange Chicken",11614
frozen,"Family Size Lasagna With Meat & Sauce",11594
frozen,"Original Pepperoni Pizza",11559
frozen,"Raspberry Chocolate Chip Gelato",11545
frozen,"Organic Strawberry Ice Cream",11540
frozen,"Chicken Tikka Masala with Cumin Infused Basmati Rice Frozen Meal",11525
frozen,"Vanilla Non Dairy Frozen Dessert Minis",11510
frozen,"Butter Pecan Ice Cream",11507
frozen,"Vanilla Milk Chocolate Ice Cream Bars",11424
frozen,"The Ultimate Beefless Burger",11420
frozen,"Vegetable Egg Rolls",11394
frozen,"Teriyaki & Pineapple Chicken Meatballs",11384
frozen,"Uncrustables Peanut Butter & Grape Jelly Sandwich",11314
frozen,"Karamel Sutra Core Ice Cream",11210
frozen,"Gluten Free Fire-Roasted Vegetable Pizza",11152
frozen,"Dark Chocolate Frozen Dessert bars",11127
frozen,"Microwaveable 100% Beef Cheeseburgers",11121
frozen,"Pupusas, Black Bean & Sweet Corn",11116
frozen,"Almond Milk Vanilla Frozen Dessert Sandwich",11092
frozen,"Minis, Coconut Milk, Non-Dairy Frozen Dessert, no sugar added Vanilla Bar",11037
frozen,"Edamame Soybeans in Pods",11036
frozen,"Ice Cream Bars",11010
frozen,"Blueberry Waffles",11005
frozen,"Gluten Free Paleo Gnocchi",10999
frozen,"Gluten and Dairy Free Sonoma Veggie Burger",10960
frozen,"Sausage, Egg, & Cheese Biscuit",10947
frozen,"Chocolate Chocolate Chip Ice Cream",10930
frozen,"Ultimate Petite Mixed Vegetables",10925
frozen,"Simple Favorites Chicken Fettuccini Frozen Entree",10913
frozen,"Mint Ice Cream Sandwiches",10850
frozen,"Broccoli & Cauliflower",10842
frozen,"Golden Fishless Filet",10811
frozen,"Original Sandwich Bread",10810
frozen,"Raspberry Sorbet",10798
frozen,"Oreo Cookies and Cream Frozen Dairy Dessert",10754
frozen,"Gluten Free Apple Cinnamon Waffles",10753
frozen,"Organic Pomegranate Kernels",10698
frozen,"Reduced Fat Pepperoni Pizza Frozen Sandwiches",10689
frozen,"Skinny Cow Vanilla Low Fat Ice Cream Sandwiches",10668
frozen,"Gluten Free Garden Vegetable Lasagna",10643
frozen,"Outshine Strawberry Fruit Bars",10586
frozen,"Sliced Peaches",10584
frozen,"Pepperoni Pizza Frozen Sandwiches",10580
frozen,"Gluten Free Smoked Gouda Mac and Cheese",10541
frozen,"Raspberry Sorbet Pops",10452
frozen,"Brown Rice & Vegetables Bowl",10420
frozen,"Gluten Free Extra Crispy Fast Food French Fried Potatoes",10362
frozen,"Classic Vanilla Ice Cream Sandwiches",10283
frozen,"Simply Strawberry Coconut Milk Minis Frozen Dessert",10264
frozen,"Hibiscus Mint Frozen Pops",10253
frozen,"Peanut Butter Fudge Core Ice Cream",10245
frozen,"Golden Fries French Fried Potatoes",10208
frozen,"Organic Lasagna with Meat Sauce",10183
frozen,"Organic Cookies 'n Cream Ice Cream",10130
frozen,"White Meat Fun Nuggets",10116
frozen,"Mini 8"" Italian Pizza Crusts",10102
frozen,"Coconut Bliss Frozen Dessert, Dark Chocolate",10097
frozen,"Organic Triple Berry Blend",10081
frozen,"Combination Pizza Rolls",10081
frozen,"Spicy Chik'n Veggie Protein Patties",10079
frozen,"Original 5-Cheese Pizza",10078
frozen,"Organic California Veggie Burger",10047
frozen,"Light in Sodium Black Bean Vegetable Enchilada Entree",10043
frozen,"Marketplace Vermont White Cheddar Mac & Cheese",9947
frozen,"Four Cheese Crispy Thin Crust Pizza",9935
frozen,"Rosemary & Sea Salt Fries",9881
frozen,"Veggie-Style Mini Corn Dogs",9867
frozen,"Tilapia Fillets",9796
frozen,"Probugs Strawnana Split Frozen Ypgurt",9794
frozen,"Vegetable Lasagna Light In Sodium",9760
frozen,"Strawberry Fruit Bars",9747
frozen,"Breakfast Veggie Bacon Strips",9741
frozen,"Frozen Desserts, Cookies and Cream",9731
frozen,"Vanilla Caramel Fudge Ice Cream",9689
frozen,"Cheese Pizza Rolls",9686
frozen,"Sprouted Grain Bread Cinnamon Raisin",9683
frozen,"Organic Juliette Vanilla Ice Cream Sandwiches",9636
frozen,"Salted Caramel & Chocolate Non Dairy Frozen Dessert",9636
frozen,"Cashew Milk Snickerdoodle Non-Dairy Frozen Dessert",9592
frozen,"Rising Crust Three Meat Pizza",9583
frozen,"Pizza, Rice Crust, Cheese",9551
frozen,"Cornmeal Crust 3 Cheese Pizza",9522
frozen,"Amy Indian Mattar Paneer Light In Sodium",9503
frozen,"Sorbetto Alphonso Mango",9473
frozen,"Spinach Souffle",9463
frozen,"Garlic Texas Toast",9461
frozen,"Puff Pastry Sheets",9450
frozen,"Thin & Crispy Crust Four Cheese Pizza",9404
frozen,"Gluten Free Margherita Pizza",9377
frozen,"Ice Cream, Super Premium, Dutch Chocolate",9356
frozen,"French Bread Pizza Pepperoni",9335
frozen,"Steamers Antioxidant Vegetable Blend",9333
frozen,"Veggie Burger, Quarter Pound",9314
frozen,"Orange, Cherry, & Grape Ice Pops",9306
frozen,"Caramel Cone Ice Cream",9297
frozen,"Tropicals Sugar Free 1.65 fl oz Ice Pops",9280
frozen,"Gluten Free Plain Tortilla",9253
frozen,"Crispy Chicken Strips 100% All Natural Fully Cooked",9227
frozen,"Broccoli Florets, Organic",9218
frozen,"Fettuccine Alfredo",9199
frozen,"Vanilla Chocolate Chip Ice Cream",9196
frozen,"Non Dairy Coffee Caramel Fudge",9178
frozen,"Palak (Saag) Paneer",9156
frozen,"Cookies And Cream Ice Cream",9129
frozen,"Lemon Zest Sorbetto",9117
frozen,"Popcorn Chicken",9117
frozen,"Dairy Free Gluten Free Cookie Dough Coconut Milk Frozen Dessert",9104
frozen,"Light Sodium Mexican Casserole Bowl",9097
frozen,"Organic Wild Blueberries",9096
frozen,"Chocolate Chip Vanilla Bean Cookie with Tahitian Vanilla Bean Ice Cream",9060
frozen,"Meatles  Soy Gluten-Free Grounds",9053
frozen,"Lean & Fit Chicken Apple Sausage Egg White & Cheddar on Multi Grain Flatbread Breakfast Sandwich",9046
frozen,"Original Thin Cheese Pizza",9022
frozen,"Craveables Four Cheese Pizza",9016
frozen,"Homemade Vanilla Ice Cream",9004
frozen,"Black Rice Burger with Adzuki Beans & Leafy Greens",8982
frozen,"Mini Chocolate Chip Waffles",8963
frozen,"Toasted Almond Gelato",8927
frozen,"Black Cherry Gelato",8924
frozen,"Lemongrass Basil Chicken With Jasmine Rice",8863
frozen,"Chocolate Chip Cooke Dough Gelato",8787
frozen,"Mild Heat Level Lamb Saag with Basmati Rice",8767
frozen,"Lil Drums Vanilla/Chocolate Frozen Dairy Dessert Cones",8761
frozen,"Home Style Beefless Tips",8753
frozen,"The Peruvian Burrito",8719
frozen,"Veggie Loaf & Mashed Potatoes EntrÃ©e",8717
frozen,"Organic After Dark Chocolate Frozen Nonfat Yogurt",8668
frozen,"Combination Party Pizza",8666
frozen,"All Natural Whole Strawberries",8666
frozen,"Organic Chocolate  Chip Cookie Vanilla Bean Ice Cream Sandwiches",8665
frozen,"Santa Fe-Style Rice & Beans",8659
frozen,"Chopped Spinach Steamers",8653
frozen,"Low Fat Minty Chocolate Chip Organic Frozen Yogurt",8593
frozen,"Green Chili & Cumin Adzuki Bean Burger",8583
frozen,"Sweet Garden Peas",8572
frozen,"Mini Pancakes",8531
frozen,"Phish Food Frozen Yogurt",8459
frozen,"Spinach Tortillas 8 Count",8434
frozen,"All American Classic Made with Non-GMO Soy Veggie Burgers",8415
frozen,"Gluten Free Broccoli & Cheese Baked Nuggets",8341
frozen,"Gluten Free Class French Dinner Rolls",8331
frozen,"Spaghetti with Meatballs",8303
frozen,"Cashew Milk Dark Chocolate Truffle Ice Cream",8291
frozen,"Italian Herbs & Olive Oil Mozzarella Stix",8289
frozen,"Drumstick Variety Pack Frozen Dairy Dessert Cones",8248
frozen,"Black Raspberry Chocolate Chip Ice Cream",8219
frozen,"Eggo Thick & Fluffy Original Waffles",8218
frozen,"Fresh Frozen Chopped Spinach",8216
frozen,"Classic Crust Four Cheese Frozen Pizza",8190
frozen,"Family Pack Bean & Cheese Burritos",8184
frozen,"Harvest Casserole Bowls",8163
frozen,"Freshly made pasta in a 100% Real Cheddar cheese sauce Macaroni & Cheese",8155
frozen,"Mixed Berries Wildly Nutritious Signature Blends",8150
frozen,"Southern Butter PecanÂ Gelato",8141
